latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,latent_20,latent_21,latent_22,latent_23,latent_24,latent_25,latent_26,latent_27,latent_28,latent_29,latent_30,latent_31,latent_32,cell_type,condition
0.14052846,1.3258607,3.0786242,0.09527534,1.5109291,-0.67810136,1.6733105,-1.7647651,-0.9868023,0.35493186,-2.626132,2.3485355,1.7707402,-1.4009026,1.215138,-0.46468434,-0.30808198,-0.35874227,-2.7602527,-0.92110765,0.85427284,0.49312675,-0.93844455,1.5011096,-2.1194484,0.75891,1.4700545,1.6444317,1.4550784,-1.0258095,0.7510115,0.91832626,IC,CKD
-2.9993017,-2.960303,-1.7434707,2.4686213,-3.413054,1.2398634,0.04238163,-2.3152745,1.2736995,3.9814205,-1.2772665,-1.4522325,-3.443161,1.3208452,-3.598395,2.6061494,3.9889905,-0.79753244,-1.6596315,3.003511,-3.2741,-0.69057,-2.5576875,-1.9967701,2.15438,-0.24696407,-4.881995,1.3551633,-2.3152952,-1.4468622,-1.4242711,-4.172407,IC,Ref
-1.6343625,-1.3649865,-0.8314303,1.1993902,-1.9176879,0.18620643,-0.08146529,-0.79058796,0.37960938,2.2948897,-0.8614379,-0.72385746,-1.4713163,0.16343704,-2.084732,1.0760173,2.4047458,-0.45064476,-0.6515155,1.4238316,-1.4356012,-0.6613512,-1.0889063,-1.1444495,0.8589105,-0.25846994,-2.4760199,0.71987903,-1.3693838,-0.84812677,-0.78265214,-2.6190543,IC,Ref
-0.78541243,2.7361755,4.542949,1.7587162,1.995136,-0.4355329,3.1521294,-3.2498567,-1.24418,1.3119749,-2.8448734,4.144395,2.772666,-1.3296347,2.388643,-0.63459015,-1.4656459,-1.2011882,-4.167187,-2.2268457,0.06456386,2.2366993,-1.0696836,0.47344118,-2.8915017,1.1125637,2.5832534,4.292661,2.804939,-1.026882,2.7737782,0.034254897,IC,CKD
-0.6592127,2.5460396,-0.109422855,-1.6584934,1.2613959,-2.3839693,0.3181286,2.1215699,-1.9010675,0.91271305,-2.2675009,-0.485149,2.7899609,-1.9292127,-1.372446,-1.1168152,2.733093,1.5839682,3.0838683,1.8097348,2.6164446,-1.4725573,1.4002515,-1.594535,-1.7899699,-1.3719034,1.6262369,-2.170169,-2.8695037,1.9428614,-1.2096944,-1.7050929,IC,AKI
-0.85865706,-0.59011483,0.90527856,1.3754753,-0.5116239,0.9805025,0.6722785,-2.5817676,0.5357767,1.6047077,-1.5494576,0.6473893,-0.9105395,0.15406522,-1.1416157,1.2865052,1.0886853,-0.8711368,-2.5675635,0.7609353,-1.1921917,0.7125575,-1.7508016,-0.012790605,-0.30066916,0.09486198,-1.2095115,1.7025627,0.26473618,-1.4271532,-0.3720706,-0.72294056,IC,Ref
-4.2670674,-3.7802634,-1.5464002,0.72383124,-1.1089549,-0.9056115,0.8925344,-0.7441688,0.54782283,2.6756582,-4.4701033,-0.67223847,-2.2398214,0.82244164,-4.569792,1.1992496,4.072864,2.5777717,-3.728126,2.2599063,-1.7172526,-3.1615732,-3.7422564,-0.8430882,1.2644016,1.1776721,-4.306322,-1.728226,-4.814283,-0.5128088,-2.4514802,-4.099058,IC,Ref
-1.2753173,-0.29158378,0.6193086,1.6281784,-0.86560774,0.76823527,0.24412382,-1.8101208,0.10862848,1.9917899,-0.32037282,0.524462,-0.7063803,0.40558428,-0.7998842,1.4134024,0.9282145,-1.1728914,-1.2335085,0.8893872,-1.2816675,0.734982,-0.9684938,-1.0872926,-0.36851397,-0.298384,-0.83227944,1.9609988,-0.07457379,-1.19408,0.2559691,-1.659657,IC,Ref
-0.39515308,1.5812918,2.3043623,0.056060072,1.0004547,-1.318671,1.7109525,-1.2130414,-1.7904731,0.6630409,-2.5869908,2.7530203,2.0959258,-1.6033678,1.7256298,-1.0760498,-0.5265433,-0.00022307783,-2.1132045,-1.3226256,0.46922174,0.29838842,-0.5948962,1.2203902,-1.8427061,1.1914955,1.7150537,1.6883559,1.30445,-0.65378976,1.7485586,0.38642773,IC,CKD
-0.5836022,1.1973351,0.9991371,0.273696,0.025278635,-1.1395302,0.6943457,0.304172,-1.1405379,1.9027545,-1.0887332,0.56351095,1.1781311,-0.6979787,-0.40074605,0.32550597,1.2495435,-0.364178,1.0074751,0.5790519,0.53112674,0.22838382,0.36839083,-1.1365409,-1.4183649,-0.5566776,0.5595425,0.50430024,-0.85233575,0.25632676,0.42067105,-1.8026143,IC,Ref
-0.69413483,1.7485025,2.1940858,0.5045135,0.8008658,-1.1456524,1.9149239,-1.5712326,-1.7773286,0.7545521,-2.1651719,2.8599699,2.042713,-1.5218197,1.4948505,-0.9397327,-0.4370696,-0.029386148,-2.0481873,-1.1737202,-0.13758978,0.39756614,-0.43150297,0.84592605,-1.8603605,1.1826859,1.4255147,2.1165097,1.2496197,-0.6466463,1.6017368,0.24343283,IC,CKD
-0.35680744,2.4595675,3.51804,1.567782,1.1966002,-0.5178354,2.4772441,-2.0374482,-1.257083,1.2707403,-2.0741446,2.9664855,2.6429696,-1.1991771,1.8925219,-0.1513947,-0.87993556,-1.1738883,-2.3536482,-1.4986235,0.14421614,2.033671,-0.4722847,0.40643653,-2.408553,0.6805295,2.2084055,3.3741777,2.1624112,-0.95707685,2.3487875,-0.3167463,IC,CKD
-0.60462564,1.9931344,-0.2496013,-2.118834,0.43935037,-3.318499,0.4828458,2.9122488,-2.8037004,1.4175128,-3.1337411,-0.522108,2.6734953,-2.6564653,-1.5825571,-1.7815471,3.397967,1.5911387,3.733478,1.3826725,2.9898527,-2.5837812,1.4445736,-1.3610108,-1.6691327,-0.9490686,1.019342,-2.5717492,-3.384695,2.311987,-1.2369204,-3.0040054,IC,AKI
-2.875907,3.443096,0.8433265,-4.277187,4.315315,-4.8731484,0.992972,3.701527,-3.5591073,-0.12321646,-5.3039665,-0.19609419,4.944082,-3.7318304,-2.2309375,-3.1303058,3.9329586,5.2737174,2.791613,1.4117422,4.5605593,-3.7851753,1.0460558,-1.8483537,-2.6426692,-0.8693588,3.662967,-5.768266,-5.6421256,3.2780244,-2.1407797,-1.1306765,IC,AKI
-3.926267,-5.3630486,-1.5666738,3.0810733,-3.9505634,0.8363697,1.0538713,-3.2034907,1.7755053,4.6811423,-3.6161976,-0.4237692,-4.6136427,1.5913835,-4.983791,4.0302386,5.428078,1.1833075,-4.2925653,3.1729877,-3.8449197,-1.9192853,-4.895138,-0.44790122,2.7432928,1.4323604,-7.20792,0.81133753,-4.166456,-2.7293992,-2.4128666,-5.5590963,IC,Ref
-0.87715733,3.1547837,0.11359186,-2.1430426,1.9521074,-3.161507,0.54245675,2.582916,-2.4193795,0.7826055,-3.1755345,-0.39257675,3.8133926,-2.5625155,-1.4269747,-1.6122217,3.1576715,2.41864,3.4530265,1.833642,3.2752585,-1.8480387,1.7534105,-1.3440015,-2.0040202,-1.420654,2.3367689,-3.077727,-3.4382765,2.4955702,-1.3607744,-1.5728433,IC,AKI
-0.20259096,2.4772086,3.5682716,1.2619652,1.2674718,-0.6851189,2.4786298,-1.9804102,-1.4729168,1.2336822,-2.441607,3.0707858,2.9229822,-1.363003,2.058655,-0.35823733,-0.9848309,-1.1766813,-2.212429,-1.4832917,0.3764495,1.843295,-0.39729512,0.6289796,-2.4703963,0.7853584,2.3142383,3.1184907,2.2242055,-0.6669462,2.3939562,-0.32423705,IC,CKD
-0.22380987,2.2630858,2.4270263,0.6464292,0.7536191,-1.2219018,1.7051904,-0.47864383,-1.4937057,1.6656169,-1.8809512,1.7742598,2.4133878,-1.2339873,0.888524,-0.055198587,0.2982573,-0.79879713,-0.19684592,-0.46214208,0.73321134,1.0034163,0.29180783,-0.30625406,-2.310226,-0.0017827377,1.6590936,1.6080495,0.660888,0.10633588,1.4639194,-1.1282119,IC,CKD
-1.9495898,-1.078848,-0.37502015,1.973866,-1.7585669,1.0654925,-0.28895313,-1.8738531,0.4894807,2.704311,0.3582533,-0.26000142,-1.7785318,1.038955,-1.8723308,1.7019014,1.8275734,-1.1501291,-0.9992681,1.4787651,-2.0397284,0.46886164,-1.2274739,-1.9519552,0.49884185,-0.6095853,-1.8160046,1.8967614,-0.9737367,-1.4448093,-0.20230168,-2.168169,IC,Ref
-0.11796441,1.5535247,1.7925166,-0.1250968,0.36892265,-1.523971,1.2547954,-0.22196081,-1.8076375,1.1588982,-2.5142844,1.593032,2.3199573,-1.6707778,0.9098904,-0.8433187,0.40984845,-0.24483147,-0.11561851,-0.61187166,1.0859034,-0.009467393,0.18676655,0.2845477,-1.6139469,0.55265737,1.4818227,0.93458927,0.40565404,0.414549,0.9962262,-1.0724493,IC,CKD
-1.8735667,-2.232015,0.36397704,2.0340064,-0.75730145,2.3686333,0.58931935,-4.334353,2.0365899,1.8232367,-1.952867,-0.2914325,-3.2385135,1.8495153,-3.830307,2.9756875,2.778763,-0.123477355,-4.335566,2.4535594,-2.4439652,0.54512125,-3.3462865,-0.8989534,0.090384506,-0.55729395,-3.6538618,1.0222598,-1.512677,-2.1669676,-2.5175045,-1.8829076,IC,Ref
-0.16695629,2.4620383,0.63614374,-1.1819655,0.62141556,-2.590116,0.82908523,2.011168,-2.3724394,1.8715732,-2.1459417,0.056584366,2.619802,-1.6045712,-0.7652356,-0.7388086,2.4574494,0.31229562,3.1292882,1.1136348,2.3819475,-0.9518907,1.3502985,-1.4947859,-2.119051,-1.0310405,1.325725,-1.3668594,-2.063794,1.9057668,-0.26055977,-2.2364492,IC,AKI
-2.3901005,-3.017623,-0.49068168,2.3984258,-1.6565623,2.7505507,0.6006211,-4.59055,2.469028,2.4779556,-2.145203,-0.77238023,-3.835061,2.5009418,-4.041931,3.2469997,3.246494,-0.053246297,-4.6222067,2.9437845,-3.2501526,0.20697795,-3.9001887,-1.2311349,0.79465,-0.4217204,-4.499052,1.1262211,-2.056678,-1.8045001,-2.3742228,-2.3538086,IC,Ref
-0.27431807,2.4377763,0.12735887,-1.6663238,0.68891287,-2.795441,0.5575274,2.5656407,-2.5106952,1.8866748,-2.2803986,-0.4168846,2.6675763,-1.7637295,-1.3385545,-1.0236582,2.9402006,0.58327806,3.7933838,1.5621142,2.8267992,-1.5143597,1.5127676,-1.9600972,-2.0017169,-1.3664976,1.2524538,-1.9480652,-2.9051113,2.2495413,-0.77875245,-2.6857026,IC,AKI
-3.443144,2.7444608,1.6881646,-4.0437956,4.230243,-4.67985,0.81783926,3.378006,-3.138761,-1.0428697,-5.63073,-0.32316566,4.390913,-3.908043,-2.954649,-2.825114,3.602228,6.131588,1.6176618,0.9084296,4.594385,-4.0110245,0.34339905,-1.1613966,-2.4468143,-0.8369424,3.5387354,-5.8992147,-5.7104907,2.6966944,-3.1041949,-0.8354734,IC,AKI
-0.05262368,2.3052428,2.5688727,0.50224394,0.8360154,-1.3502573,1.8246832,-0.4634381,-1.711313,1.5011197,-2.1827247,2.0018053,2.6527295,-1.500555,1.1502596,-0.3594866,0.1580497,-0.7690213,-0.30362654,-0.61029404,0.9043805,0.88713527,0.29304487,0.06016136,-2.311549,0.24529225,1.8456882,1.583165,0.8911458,0.1701597,1.5632578,-1.0381881,IC,CKD
-1.0500258,1.5752354,2.020603,0.100340396,1.6173277,-1.6786718,1.8183466,-1.3634455,-1.7386487,0.47128245,-2.3016136,3.1581018,1.657757,-1.3235422,1.5049682,-1.1094843,-0.4786539,0.42198113,-2.7787673,-1.6443278,-0.13588014,-0.006009221,-0.5349849,0.86892945,-2.022842,1.4378879,1.5016823,1.7258433,0.8692526,-0.7678807,1.8276333,0.97164977,IC,CKD
-3.1028173,-1.5636349,-1.0392,2.7047431,-1.3721073,1.797554,-0.28461054,-3.47356,2.2854452,2.7501576,-0.6242262,-1.1951809,-2.6986055,2.6863682,-3.8258953,2.4681306,2.9691904,-0.90124977,-3.0611615,2.793343,-2.7329664,0.63079196,-1.9293714,-2.951731,0.68007004,-1.2833625,-3.065072,1.5412605,-1.817883,-1.0302486,-1.2515545,-2.3965836,IC,Ref
-1.1732419,1.8432436,1.7351831,0.4864019,1.2421236,-0.98007697,1.7973884,-1.425526,-1.1776764,0.41737896,-1.2691523,2.4967515,1.5353898,-0.92842686,0.5611438,-0.5628553,0.037985448,0.55806553,-2.1080084,-0.9109013,-0.14191914,0.40960652,-0.38053298,-0.019779786,-1.7648913,0.7372283,1.3201799,1.6219852,0.46657604,-0.7788523,1.1591271,1.0687217,IC,CKD
-1.9075485,-1.4275913,-0.2526015,1.7267108,-2.2428932,0.7980826,-0.1765694,-1.7548673,0.36885947,2.839852,-0.2921886,-0.23719573,-1.8863685,0.5342053,-1.8290784,1.8330392,2.1865747,-1.0550551,-0.9744844,1.4444269,-2.1729918,0.21295367,-1.3455917,-1.3902426,0.75980747,-0.2317149,-2.3260548,1.8299717,-0.88694197,-1.3803968,-0.32264087,-2.6094458,IC,Ref
-2.2576365,-1.1708254,-0.36934805,2.4447176,-1.8511627,1.7442467,-0.11596117,-2.7812536,0.91529036,2.9023328,-0.3128307,-0.39293686,-2.2132087,1.2785664,-2.3489583,2.223284,2.009284,-1.5774636,-2.0509026,1.8224788,-2.5304146,0.7246595,-1.8068196,-2.0278907,0.4994733,-0.63811797,-2.441578,2.1805594,-0.69364476,-1.5456319,-0.5854355,-2.4045072,IC,Ref
-2.4404018,-1.3680379,-0.67247427,2.3858838,-2.0327704,1.7688187,-0.57679963,-2.586485,1.3149678,3.1209908,0.3752246,-0.7868138,-2.4945092,1.6577762,-2.9815857,2.6927433,2.5058436,-1.5984607,-1.4484634,2.5486834,-2.609847,0.57992905,-1.7426096,-2.5989592,0.6689828,-1.1317929,-2.4873383,2.0142205,-1.3963015,-2.089007,-0.7913374,-2.702547,IC,Ref
-0.8565405,2.7370415,0.1853477,-1.8218399,2.26184,-2.81236,0.35830444,1.4812504,-1.6190953,-0.14203802,-2.5180383,-0.41089877,2.923285,-1.303063,-1.6692517,-1.2369835,2.518854,2.1324658,1.8119373,1.7126366,2.519733,-1.019693,1.631012,-1.192875,-2.131207,-1.5373154,1.906994,-2.2484336,-2.4173326,1.5684754,-1.0344007,-0.5067651,IC,AKI
-0.22109462,2.1178048,0.1296125,-1.3427138,0.8173004,-2.2613165,0.4348431,1.921123,-2.0400152,1.1337862,-2.2646928,-0.070587866,2.6777635,-1.7134265,-0.80011374,-1.1126053,2.2358382,0.8112116,2.7454822,1.092453,2.4461362,-1.1146963,1.277851,-1.0999839,-1.6457689,-0.9407487,1.4371978,-1.5931159,-2.1761103,1.8510284,-0.52909076,-1.7349033,IC,AKI
-2.58965,-1.5972158,-0.8917845,2.5839365,-2.1486547,1.8207688,-0.5532446,-2.9310634,1.5724907,3.1854985,0.101099536,-1.1142936,-2.647214,1.8682638,-3.3128002,2.7382545,2.737424,-1.6203587,-1.8238957,2.7995121,-2.836447,0.7274164,-1.8297174,-2.6719928,0.77566695,-1.0837698,-2.7872758,1.9120677,-1.4526162,-1.9187889,-0.91326463,-2.7270074,IC,Ref
0.121724084,0.8807598,4.21351,0.4476494,2.0334117,-0.5780447,2.8216295,-2.9033184,-1.0355694,0.7310625,-3.7371469,3.4444256,1.4947853,-1.6132158,1.4435139,-0.02935545,-0.48003703,-0.60424125,-4.6836996,-1.4786322,0.53333515,0.96357673,-2.312178,2.3203385,-2.6357358,1.3762549,1.1838216,2.354362,1.9612825,-1.9058794,0.79012096,1.0336936,IC,CKD
-0.29492536,1.7095125,1.5226446,0.25720462,0.49442822,-1.1983627,1.0865464,0.08132154,-1.2901081,1.5403584,-1.4993521,1.0424316,1.8241136,-0.8834317,0.15987916,0.05657441,0.83175296,-0.51307714,0.500791,0.17517385,0.8229475,0.37428302,0.33146915,-0.6721947,-1.925767,-0.33385947,1.1054981,0.7201195,-0.22325857,0.29560897,0.8100133,-1.245306,IC,CKD
-0.16371329,2.2717218,2.9946167,0.5687712,0.83879167,-1.4292543,2.159841,-1.3722128,-1.9533061,0.99386543,-2.9514809,3.0950468,2.8980956,-1.97426,1.983627,-0.8781631,-0.6321836,-0.3401748,-1.7132971,-1.3420693,0.54221404,0.6563726,-0.34163165,1.0730574,-2.1988344,1.0881402,2.1564124,2.1449306,1.6158118,-0.35089967,1.9931784,-0.29009017,IC,CKD
-1.5533019,1.1922467,1.4648747,-3.309231,2.6273818,-6.8599095,2.433274,3.8700087,-4.199945,0.64199823,-8.663727,2.249603,5.000943,-4.458505,-1.0560546,-3.2889972,4.0364385,4.582758,-0.78563374,-0.3271388,3.219256,-5.3245792,-1.276817,2.524069,-2.5178945,1.9698777,1.5778977,-4.410752,-4.651113,0.9576715,-0.5146824,-2.7383413,IC,AKI
