cell_type,gene,class,importance,n_cells_used_for_importance,mean_expr_AKI,mean_expr_CKD,mean_expr_Ref,target_minus_others_mean,abs_target_minus_others_mean,combined_score
EC,GPBP1L1,AKI,0.02012413,400,0.1440831,0.15981168,0.17999266,-0.025819070637226105,0.025819070637226105,0.000519586332717592
EC,CLEC2B,AKI,0.010457564,400,0.34244838,0.30931413,0.47491375,-0.049665555357933044,0.049665555357933044,0.0005193807309688547
EC,TROVE2,AKI,0.013953529,400,0.23596378,0.17831095,0.36804402,-0.037213705480098724,0.037213705480098724,0.0005192625297150699
EC,CHD2,AKI,0.0069180955,400,0.13982302,0.19440009,0.23536037,-0.07505720853805542,0.07505720853805542,0.0005192529379734745
EC,MRPL28,AKI,0.023857392,400,0.15227742,0.13076027,0.21729156,-0.021748490631580353,0.021748490631580353,0.0005188622744681237
EC,AK1,AKI,0.006276505,400,0.08554896,0.14376247,0.19256715,-0.08261585235595703,0.08261585235595703,0.0005185388160047211
EC,NDUFS8,AKI,0.014717311,400,0.25040942,0.2297811,0.3413961,-0.035179175436496735,0.035179175436496735,0.0005177428539091533
EC,IRF2BPL,AKI,0.014611117,400,0.1778425,0.18970996,0.23679076,-0.035407863557338715,0.035407863557338715,0.0005173484233637962
EC,EWSR1,AKI,0.042518903,400,0.30002773,0.27539048,0.3489699,-0.01215246319770813,0.01215246319770813,0.0005167093986889748
EC,KIAA1671,AKI,0.012284057,400,0.14117426,0.1669443,0.19944727,-0.042021527886390686,0.042021527886390686,0.0005161948528120963
EC,SPTLC2,AKI,0.033051025,400,0.24762382,0.2659961,0.26043943,-0.015593945980072021,0.015593945980072021,0.0005153959003447728
EC,CA2,AKI,0.010619968,400,0.083404936,0.080110975,0.18360628,-0.048453692346811295,0.048453692346811295,0.0005145766707274069
EC,NR1H2,AKI,0.008287431,400,0.13065511,0.14224043,0.24310803,-0.06201912462711334,0.06201912462711334,0.0005139791999580062
EC,LARS,AKI,0.024825785,400,0.18382809,0.1893473,0.21970904,-0.020700082182884216,0.020700082182884216,0.0005138957961525192
EC,USP14,AKI,0.012810766,400,0.13392347,0.1720381,0.1758222,-0.04000667482614517,0.04000667482614517,0.0005125161402585662
EC,FOXN3,AKI,0.009531265,400,0.11972471,0.13339302,0.21345016,-0.053696878254413605,0.053696878254413605,0.0005117991830104057
