epoch,train_loss,train_recon_loss,train_cls_loss,train_accuracy,train_macro_f1,train_weighted_f1,val_loss,val_recon_loss,val_cls_loss,val_accuracy,val_macro_f1,val_weighted_f1
1,1.9368357121962887,0.8427020843348735,0.729422419146511,0.7318055125425829,0.7338120559012027,0.7338111640298769,1.253110458558066,0.7624101471482662,0.3271335474231787,0.8842105263157894,0.8843477623965429,0.8843477623965429
2,1.110132190752192,0.749284155858342,0.24056535681894817,0.9210281820997213,0.9213498423355088,0.9213484038634652,1.1068725209487111,0.785452037317711,0.21428033327847196,0.9192982456140351,0.9195265627765234,0.9195265627765234
3,0.902206685602868,0.7243768090100139,0.11855324567490297,0.9625270981728089,0.9626012896904242,0.962600414559245,1.0426483438726057,0.735117258941918,0.20502072217171652,0.9192982456140351,0.9196337717982375,0.9196337717982374
4,0.8703980476504031,0.7180343548850623,0.10157579346711365,0.9646949519975224,0.964731779486697,0.9647321817575153,1.0117269917538292,0.6767234007517496,0.22333573939507467,0.9175438596491228,0.9171055440392083,0.9171055440392084
5,0.8475256851118909,0.7097616663987735,0.0918426765870221,0.96934035305048,0.9693668355980489,0.9693670779077836,1.042279123005114,0.6698637767841942,0.2482768970623351,0.9140350877192982,0.9150710604537203,0.9150710604537203
6,0.8020018892193697,0.704346143763735,0.06510382731029514,0.9780117683493341,0.978044073163964,0.9780431016526705,1.3008587326919823,0.6687922306228102,0.4213776676278365,0.8543859649122807,0.8513190140080896,0.8513190140080895
7,0.7920763098665641,0.7013796686793895,0.060464428910814265,0.9780117683493341,0.9780390375605882,0.9780383345053884,0.9862789308815672,0.678816757076665,0.20497478455827947,0.9210526315789473,0.9218435314250003,0.9218435314250003
8,0.7833506677607776,0.6945179548563327,0.059221804469648476,0.9789408485599257,0.9789637281912617,0.9789628933518224,1.049752756168968,0.6786681399010775,0.24738973849698118,0.9192982456140351,0.9191983171581436,0.9191983171581435
9,0.7578067607132412,0.6924163413217614,0.04359360983622364,0.9851347166305358,0.9851325543315065,0.9851318315516824,1.2412602466449403,0.6701071331375523,0.3807687484381492,0.8982456140350877,0.8997086974615064,0.8997086974615064
10,0.7601152069615151,0.6924155961990948,0.04513307209030029,0.9845153298234748,0.9845192997394662,0.9845190641869597,1.2946864947938082,0.6679549026907536,0.4178210687219051,0.8894736842105263,0.8908176854672701,0.89081768546727
11,0.7717125776124909,0.694594742787368,0.05141188651389656,0.9804893155775782,0.980499769650567,0.9804998891957002,1.257111976857771,0.670913310845693,0.3907991264995776,0.8929824561403509,0.8944875931254194,0.8944875931254194
12,0.7914637335685429,0.6898563567533992,0.06773825012408162,0.9783214617528647,0.9783267875582746,0.97832818236747,1.6118637791851111,0.6932115077972412,0.612434843130279,0.856140350877193,0.8580324384551302,0.8580324384551304
13,0.8095613780055633,0.689867166126797,0.07979614163058721,0.9733663672963766,0.9733682984718941,0.9733675400408336,1.1994332723450243,0.6733951441028662,0.3506920775823426,0.8964912280701754,0.8975670282606852,0.8975670282606852
14,0.7591760898382164,0.6840123225749923,0.0501091717795742,0.9829668628058222,0.9829878585282491,0.9829882295991638,1.1511778429934854,0.6512659296654818,0.3332746005894845,0.9087719298245615,0.9102498679005452,0.9102498679005453
