cell_type,gene,class,importance,n_cells_used_for_importance,mean_expr_AKI,mean_expr_CKD,mean_expr_Ref,target_minus_others_mean,abs_target_minus_others_mean,combined_score
PC,MT-ND6,AKI,0.04180709,400,0.69916165,1.1017641,1.5124089,-0.6079248189926147,0.6079248189926147,0.02541556701350478
PC,HSP90AB1,AKI,0.017966129,400,1.8448331,2.5338988,3.967151,-1.4056917428970337,1.4056917428970337,0.02525483902651704
PC,SLC5A3,AKI,0.062372666,400,0.74550503,0.4447846,0.24160722,0.4023091197013855,0.4023091197013855,0.02509309229247081
PC,RPL18,AKI,0.007669675,400,5.5630836,7.337528,10.297998,-3.2546796798706055,3.2546796798706055,0.024962335907233957
PC,PET100,AKI,0.03482925,400,1.0235957,1.4054589,2.0694144,-0.7138409614562988,0.7138409614562988,0.024862546354849968
PC,HNRNPA1,AKI,0.020555438,400,1.5993766,2.2885916,3.3155248,-1.2026816606521606,1.2026816606521606,0.024721648879127978
PC,PPIA,AKI,0.008637656,400,5.1544714,6.2765813,9.7532,-2.8604190349578857,2.8604190349578857,0.024707316949095448
PC,HSPA1A,AKI,0.010331043,400,1.1461022,1.5726125,5.4862366,-2.3833223581314087,2.3833223581314087,0.024622205865394542
PC,TSC22D1,AKI,0.009611025,400,2.0653894,2.5854952,6.595058,-2.524887204170227,2.524887204170227,0.024266755184259026
PC,SMIM5,AKI,0.013953315,400,0.7947822,0.9819364,4.076472,-1.7344218790531158,1.7344218790531158,0.02420093498455228
PC,ITM2C,AKI,0.022428317,400,2.0347753,2.7910683,3.4182189,-1.0698683261871338,1.0698683261871338,0.023995345963171655
PC,ENO1,AKI,0.012609253,400,4.7643194,5.7096477,7.601695,-1.8913519382476807,1.8913519382476807,0.023848534545669597
PC,RPS23,AKI,0.0033275324,400,10.772404,14.74647,21.113241,-7.15745210647583,7.15745210647583,0.023816654061747378
PC,EIF1AX,AKI,0.04021131,400,0.56644183,0.95646256,1.3487474,-0.5861631333827972,0.5861631333827972,0.02357038673287526
PC,RPL11,AKI,0.004723316,400,8.992438,11.018911,16.895073,-4.9645538330078125,4.9645538330078125,0.023449156842815455
PC,UBC,AKI,0.012059953,400,2.3299031,2.9961123,5.4935584,-1.9149322509765625,1.9149322509765625,0.023093993066993335
PC,CD81,AKI,0.016853066,400,4.65534,5.8731866,6.1168327,-1.3396694660186768,1.3396694660186768,0.02257753814505259
PC,RPS19,AKI,0.009441713,400,6.759484,7.962888,10.280107,-2.362013339996338,2.362013339996338,0.022301451754175083
PC,RPL27,AKI,0.013478596,400,2.582924,3.167707,5.2922873,-1.6470732688903809,1.6470732688903809,0.02220023478414923
PC,RPL35,AKI,0.0068038213,400,5.19767,6.3190293,10.484245,-3.203967332839966,3.203967332839966,0.021799221205069386
PC,COX6B1,AKI,0.013204933,400,4.6001587,4.436391,8.054469,-1.6452713012695312,1.6452713012695312,0.021725697537256394
PC,CHCHD10,AKI,0.013085896,400,4.586334,4.1401525,8.281901,-1.624692678451538,1.624692678451538,0.021260559664708634
