cell_type,gene,class,importance,n_cells_used_for_importance,mean_expr_AKI,mean_expr_CKD,mean_expr_Ref,target_minus_others_mean,abs_target_minus_others_mean,combined_score
IMM,MRPS36,Ref,0.009990994,400,0.23919062,0.20510189,0.26515007,0.043003812432289124,0.043003812432289124,0.0004296508271366961
IMM,MARCH6,Ref,0.06812184,400,0.1234709,0.1290328,0.119956665,-0.006295189261436462,0.006295189261436462,0.00042883989477460194
IMM,APEX1,Ref,0.016639022,400,0.25152984,0.22947198,0.26624256,0.02574165165424347,0.02574165165424347,0.0004283159122223379
IMM,SNHG7,Ref,0.02379043,400,0.21119545,0.22452596,0.23584828,0.01798757165670395,0.01798757165670395,0.0004279320693618971
IMM,S1PR4,Ref,0.013413518,400,0.20006958,0.17343162,0.21860634,0.031855739653110504,0.031855739653110504,0.0004272975288271627
IMM,JOSD2,Ref,0.023419404,400,0.17246546,0.1211162,0.1285608,-0.018230032175779343,0.018230032175779343,0.00042693649579288867
IMM,TMEM141,Ref,0.01115727,400,0.18387228,0.15634464,0.20830546,0.038197003304958344,0.038197003304958344,0.000426174263388375
IMM,PIGR,Ref,0.0042926176,400,0.107570216,0.18230872,0.04583613,-0.09910333901643753,0.09910333901643753,0.0004254127325220222
IMM,DENND2D,Ref,0.05297966,400,0.13630715,0.10470912,0.112485066,-0.008023068308830261,0.008023068308830261,0.0004250594254551765
IMM,SELM,Ref,0.0042336844,400,0.014000254,0.040511664,0.12758847,0.10033250693231821,0.10033250693231821,0.00042477616848751384
IMM,BRD2,Ref,0.0520537,400,0.2913154,0.28596422,0.29679933,0.008159518241882324,0.008159518241882324,0.00042473312394841756
IMM,DDAH2,Ref,0.008791646,400,0.15754752,0.17200857,0.21308355,0.04830550402402878,0.04830550402402878,0.0004246848906908768
IMM,ATF4,Ref,0.0074002994,400,0.1965185,0.21197493,0.26151907,0.05727235972881317,0.05727235972881317,0.00042383261062307886
IMM,NT5C,Ref,0.035893407,400,0.29495752,0.27867824,0.29862297,0.011805087327957153,0.011805087327957153,0.00042372480081531716
IMM,ZFAND6,Ref,0.013077309,400,0.15851004,0.15884891,0.19107018,0.03239070624113083,0.03239070624113083,0.0004235832857467231
IMM,KLRF1,Ref,0.0039329315,400,0.16028221,0.101060286,0.23817882,0.10750757157802582,0.10750757157802582,0.00042281991049474
IMM,SOCS3,Ref,0.029849183,400,0.24534191,0.12328979,0.17017311,-0.01414274051785469,0.01414274051785469,0.00042214924721349634
IMM,CCDC88A,Ref,0.01742522,400,0.16889374,0.16018333,0.1403351,-0.024203434586524963,0.024203434586524963,0.00042175018355211646
IMM,RNF167,Ref,0.030846255,400,0.14026132,0.1213625,0.117142856,-0.013669054955244064,0.013669054955244064,0.000421639153392904
IMM,NCOA3,Ref,0.038744867,400,0.1351917,0.15375994,0.15535727,0.0108814537525177,0.0108814537525177,0.00042160047675388057
IMM,TFRC,Ref,0.004963983,400,0.065709054,0.06479298,0.1501816,0.08493058755993843,0.08493058755993843,0.00042159398011455684
IMM,SRSF9,Ref,0.005388426,400,0.60989267,0.5224198,0.64435136,0.07819512486457825,0.07819512486457825,0.00042134865396310783
IMM,CD47,Ref,0.01942887,400,0.4611932,0.4376006,0.4710821,0.02168518304824829,0.02168518304824829,0.0004213185960683097
IMM,ADGRE5,Ref,0.006550821,400,0.24315853,0.223238,0.16893306,-0.06426520645618439,0.06426520645618439,0.0004209898646666613
IMM,C14orf119,Ref,0.03190554,400,0.16308498,0.1288396,0.15915313,0.013190843164920807,0.013190843164920807,0.000420860965444636
IMM,GNAI3,Ref,0.024187904,400,0.19529179,0.18893676,0.20943083,0.017316557466983795,0.017316557466983795,0.0004188512270464073
IMM,S100A4,Ref,0.011659915,400,8.092072,7.819854,7.9918833,0.03592061996459961,0.03592061996459961,0.00041883136216025463
IMM,SMIM25,Ref,0.013737697,400,0.29295313,0.32414347,0.33892027,0.03037196397781372,0.03037196397781372,0.00041724084310801324
IMM,LSP1,Ref,0.018881023,400,0.7781993,0.6663788,0.7443807,0.022091656923294067,0.022091656923294067,0.00041711308093361765
IMM,ERGIC2,Ref,0.031321507,400,0.18272525,0.1540639,0.1551646,-0.01322997361421585,0.01322997361421585,0.0004143827104699793
IMM,UBXN11,Ref,0.034256738,400,0.10746322,0.117369644,0.10033433,-0.012082099914550781,0.012082099914550781,0.00041389332738717144
IMM,RTF2,Ref,0.0050137388,400,0.20901684,0.15611982,0.100019895,-0.08254843950271606,0.08254843950271606,0.00041387631061834407
IMM,ITM2C,Ref,0.015135744,400,0.26440242,0.26866928,0.23921248,-0.027323365211486816,0.027323365211486816,0.000413559451640233
IMM,MTCH1,Ref,0.012345092,400,0.1798869,0.15364468,0.20026217,0.03349637985229492,0.03349637985229492,0.0004135159033742397
IMM,VPS13C,Ref,0.012811435,400,0.25798655,0.28354132,0.30301622,0.03225228190422058,0.03225228190422058,0.00041319802568434705
IMM,TMED10,Ref,0.046154518,400,0.2691147,0.28581974,0.2864096,0.008942365646362305,0.008942365646362305,0.0004127305733296893
IMM,BAX,Ref,0.016760414,400,0.49298608,0.39667746,0.46942636,0.024594590067863464,0.024594590067863464,0.00041221552316519916
IMM,CLEC10A,Ref,0.010371971,400,0.2646745,0.27492213,0.23007788,-0.03972044587135315,0.03972044587135315,0.000411979310464633
IMM,FGFR1OP2,Ref,0.013176386,400,0.1866671,0.17253084,0.21084976,0.031250789761543274,0.031250789761543274,0.00041177247634673064
IMM,EPSTI1,Ref,0.029612208,400,0.10317447,0.08714786,0.109060876,0.013899710029363632,0.013899710029363632,0.00041160110154422197
IMM,PPP1CB,Ref,0.06876762,400,0.5243096,0.530639,0.53341985,0.005945563316345215,0.005945563316345215,0.0004088622513886975
IMM,IFT20,Ref,0.017255956,400,0.115420125,0.1077271,0.1352561,0.023682482540607452,0.023682482540607452,0.0004086638839632811
IMM,FRG1,Ref,0.01029163,400,0.11753099,0.13639344,0.16662355,0.039661332964897156,0.039661332964897156,0.0004081797801336051
IMM,PIM1,Ref,0.009735288,400,0.14823449,0.12530002,0.094840385,-0.04192686825990677,0.04192686825990677,0.00040817014157613907
IMM,GNS,Ref,0.014755071,400,0.10113324,0.11142884,0.13394184,0.027660802006721497,0.027660802006721497,0.0004081371014214713
IMM,CARHSP1,Ref,0.014209327,400,0.21636088,0.12940063,0.14426261,-0.028618142008781433,0.028618142008781433,0.0004066445461764351
IMM,HERC1,Ref,0.016992753,400,0.10602047,0.10910748,0.13139887,0.023834895342588425,0.023834895342588425,0.00040502049819441527
IMM,NAA10,Ref,0.016586876,400,0.23796763,0.19110902,0.23887387,0.024335548281669617,0.024335548281669617,0.0004036507106186804
IMM,PKN1,Ref,0.009966852,400,0.16654494,0.14989741,0.19862816,0.040406979620456696,0.040406979620456696,0.00040273039143874645
IMM,ERCC1,Ref,0.011939666,400,0.18418606,0.16581863,0.20872001,0.033717669546604156,0.033717669546604156,0.0004025777205733036
IMM,VDAC2,Ref,0.00552593,400,0.27971303,0.27279735,0.34909517,0.07283997535705566,0.07283997535705566,0.0004025085943406559
IMM,ATP6V0B,Ref,0.008253562,400,0.8939903,0.77133614,0.881229,0.04856577515602112,0.04856577515602112,0.0004008406491566585
IMM,SNX5,Ref,0.04401736,400,0.1526095,0.13083819,0.13268892,-0.009034916758537292,0.009034916758537292,0.0003976931800464545
IMM,ALG5,Ref,0.030044215,400,0.13823117,0.118454486,0.14154497,0.013202138245105743,0.013202138245105743,0.0003966478772552545
IMM,MRPL43,Ref,0.018120224,400,0.17299798,0.14849013,0.18263173,0.021887674927711487,0.021887674927711487,0.0003966095650064505
IMM,CYB5R3,Ref,0.02577005,400,0.13503993,0.13504621,0.11968665,-0.01535642147064209,0.01535642147064209,0.00039573574208917606
IMM,ARL1,Ref,0.026766011,400,0.12795916,0.10104123,0.12926823,0.014768034219741821,0.014768034219741821,0.00039528137363126215
IMM,NDUFS8,Ref,0.04040027,400,0.4122474,0.33452132,0.3636069,-0.009777456521987915,0.009777456521987915,0.00039501188704493817
IMM,LGALS3,Ref,0.013265942,400,0.5105679,0.40521026,0.48765787,0.029768794775009155,0.029768794775009155,0.00039491111154463243
IMM,NORAD,Ref,0.0106316535,400,0.1508431,0.1316029,0.104087315,-0.03713568300008774,0.03713568300008774,0.0003948137134086663
IMM,KANSL1,Ref,0.05226544,400,0.11505515,0.15204023,0.12599856,-0.007549133151769638,0.007549133151769638,0.0003945587596245609
IMM,OGT,Ref,0.012194548,400,0.20919025,0.24977559,0.1971574,-0.03232552111148834,0.03232552111148834,0.0003941951124253884
IMM,TMEM259,Ref,0.0256794,400,0.1577444,0.17209332,0.18026452,0.015345662832260132,0.015345662832260132,0.00039406741706132786
IMM,EIF5B,Ref,0.007838088,400,0.18653007,0.18183677,0.23440377,0.05022035539150238,0.05022035539150238,0.00039363156935608157
IMM,FAM162A,Ref,0.012644439,400,0.21070041,0.18268129,0.22782116,0.03113030642271042,0.03113030642271042,0.00039362526074904897
IMM,SEMA4D,Ref,0.011555641,400,0.12060597,0.12751949,0.158032,0.033969271928071976,0.033969271928071976,0.00039253671001394583
IMM,APPL1,Ref,0.01317497,400,0.1513884,0.14276859,0.17684416,0.029765665531158447,0.029765665531158447,0.00039216174156142536
IMM,COPS6,Ref,0.012594667,400,0.2203874,0.18424194,0.23344758,0.031132914125919342,0.031132914125919342,0.00039210869435375023
IMM,SHOC2,Ref,0.016918702,400,0.14157368,0.14025798,0.16405697,0.02314113825559616,0.02314113825559616,0.0003915180232684362
IMM,CCPG1,Ref,0.012954524,400,0.10076915,0.11516357,0.13813843,0.030172068625688553,0.030172068625688553,0.0003908647807115348
IMM,BROX,Ref,0.010115391,400,0.15069205,0.13675457,0.18234438,0.03862106800079346,0.03862106800079346,0.0003906671898963321
IMM,INSIG1,Ref,0.0053790878,400,0.07205786,0.103107065,0.16004446,0.07246199995279312,0.07246199995279312,0.0003897794568169348
IMM,PDCD2,Ref,0.008138691,400,0.12249578,0.10567727,0.16196246,0.047875940799713135,0.047875940799713135,0.00038964749210085303
IMM,DERL1,Ref,0.025299191,400,0.13966405,0.12128764,0.11509335,-0.015382494777441025,0.015382494777441025,0.0003891646807363536
IMM,TESC,Ref,0.0077010165,400,0.08695899,0.0982507,0.14309436,0.05048951506614685,0.05048951506614685,0.0003888205884432089
IMM,STAT1,Ref,0.013443896,400,0.21421139,0.14163704,0.14905195,-0.02887226641178131,0.02887226641178131,0.0003881557358268589
IMM,PSMA3,Ref,0.014992638,400,0.30486786,0.24750675,0.30205995,0.025872640311717987,0.025872640311717987,0.0003878991189079223
IMM,FDX1,Ref,0.008560405,400,0.17934538,0.17528762,0.22262362,0.04530711472034454,0.04530711472034454,0.0003878472564983887
IMM,NDUFS3,Ref,0.014582519,400,0.22455789,0.17818122,0.2279336,0.02656404674053192,0.02656404674053192,0.0003873707274540811
IMM,PRSS1,Ref,0.005477807,400,0.0,0.0,0.07060421,0.07060421258211136,0.07060421258211136,0.0003867562512466123
IMM,MAN1A1,Ref,0.014515723,400,0.09717208,0.106984325,0.12862447,0.026546265929937363,0.026546265929937363,0.00038533824562557786
IMM,TYMP,Ref,0.011386334,400,1.2204661,0.92745304,1.1078001,0.03384053707122803,0.03384053707122803,0.0003853196566400152
IMM,NINJ1,Ref,0.02106006,400,0.17183913,0.14791246,0.1781564,0.01828061044216156,0.01828061044216156,0.0003849907657225704
IMM,MSRB2,Ref,0.02378237,400,0.156765,0.12545885,0.12493104,-0.016180887818336487,0.016180887818336487,0.0003848198709272832
IMM,PHIP,Ref,0.024374535,400,0.1505036,0.15401895,0.16803831,0.01577702909708023,0.01577702909708023,0.0003845577527708949
IMM,APOBEC3C,Ref,0.020644281,400,0.13809517,0.1582655,0.1295586,-0.018621742725372314,0.018621742725372314,0.0003844324906403518
IMM,BASP1,Ref,0.012788937,400,0.20868638,0.23517604,0.25196087,0.03002966195344925,0.03002966195344925,0.0003840474676797337
IMM,SBDS,Ref,0.00752544,400,0.116925605,0.12091598,0.16994265,0.05102185532450676,0.05102185532450676,0.00038396190276007193
IMM,PLP2,Ref,0.041031618,400,0.3470352,0.28048682,0.3044072,-0.009353801608085632,0.009353801608085632,0.00038380161135570523
IMM,COMMD3,Ref,0.024318406,400,0.16905008,0.1476389,0.17408727,0.015742778778076172,0.015742778778076172,0.00038283929153504204
IMM,ETFA,Ref,0.037471607,400,0.14294748,0.1395291,0.15139422,0.010155931115150452,0.010155931115150452,0.0003805590627916633
IMM,KRTCAP2,Ref,0.018130511,400,0.37662038,0.52144,0.42815778,-0.02087242901325226,0.02087242901325226,0.00037842780477026494
IMM,MRPS6,Ref,0.018533949,400,0.22193201,0.22704405,0.20410012,-0.020387910306453705,0.020387910306453705,0.0003778684859404302
IMM,PHLDA1,Ref,0.011683035,400,0.049647268,0.05682045,0.085382745,0.03214888647198677,0.03214888647198677,0.0003755965565589124
IMM,TRAPPC6A,Ref,0.01168524,400,0.19993389,0.21246906,0.23828173,0.03208025544881821,0.03208025544881821,0.0003748654868255333
IMM,YWHAG,Ref,0.029648239,400,0.12986398,0.14843187,0.1265137,-0.012634217739105225,0.012634217739105225,0.00037458230449194385
IMM,MXD4,Ref,0.06070365,400,0.23364836,0.24460635,0.2452855,0.0061581432819366455,0.0061581432819366455,0.00037382177515654647
IMM,HIST1H1D,Ref,0.012472614,400,0.08882746,0.06979238,0.10927187,0.029961947351694107,0.029961947351694107,0.0003737037954559229
IMM,LPGAT1,Ref,0.020829916,400,0.11026758,0.11157319,0.12884228,0.017921894788742065,0.017921894788742065,0.00037331156301689816
IMM,PCM1,Ref,0.012936996,400,0.18440227,0.16482654,0.20331003,0.028695620596408844,0.028695620596408844,0.00037123513736854463
IMM,GLO1,Ref,0.010599443,400,0.1269946,0.14442432,0.17071824,0.03500878065824509,0.03500878065824509,0.0003710735666027573
IMM,UNC93B1,Ref,0.010970137,400,0.16652931,0.14812364,0.19103496,0.03370848298072815,0.03370848298072815,0.00036978667912621055
IMM,RPL26L1,Ref,0.01446197,400,0.119963855,0.09707914,0.1340736,0.02555210143327713,0.02555210143327713,0.00036953372326002654
IMM,GTF2A2,Ref,0.009491281,400,0.30340114,0.2782324,0.32971698,0.038900211453437805,0.038900211453437805,0.00036921282434938807
IMM,UBE2R2,Ref,0.0075096544,400,0.117527865,0.13785355,0.17685485,0.049164142459630966,0.049164142459630966,0.0003692057181459499
IMM,PCSK1N,Ref,0.009851097,400,0.0929687,0.13761258,0.07785594,-0.03743470460176468,0.03743470460176468,0.00036877291103808857
IMM,MRPL11,Ref,0.013422574,400,0.17358214,0.1452914,0.18688291,0.027446143329143524,0.027446143329143524,0.00036839788756141273
IMM,SPTBN1,Ref,0.020477071,400,0.088833414,0.09916739,0.076050855,-0.017949547618627548,0.017949547618627548,0.00036755416826433907
IMM,GPCPD1,Ref,0.011243501,400,0.10728255,0.12134126,0.14688766,0.032575756311416626,0.032575756311416626,0.00036626554041455095
IMM,PPP1R12A,Ref,0.00726487,400,0.1574116,0.15376942,0.20591238,0.05032186955213547,0.05032186955213547,0.00036558185147032157
IMM,BOLA3,Ref,0.039291024,400,0.14742436,0.115435824,0.14072768,0.009297594428062439,0.009297594428062439,0.0003653120077498073
IMM,NKTR,Ref,0.0062474366,400,0.23889276,0.27937284,0.31743905,0.0583062469959259,0.0583062469959259,0.000364264583108731
IMM,COX5A,Ref,0.019921463,400,0.560663,0.36806542,0.48258305,0.01821884512901306,0.01821884512901306,0.00036294604882869397
IMM,SF3B1,Ref,0.016117778,400,0.4766598,0.4890475,0.5053407,0.02248704433441162,0.02248704433441162,0.0003624411811586903
IMM,HES4,Ref,0.0038874259,400,0.06848331,0.11524639,0.18493806,0.09307320788502693,0.09307320788502693,0.00036181519662861327
IMM,CD99,Ref,0.007438178,400,0.66302496,0.563784,0.66183,0.048425525426864624,0.048425525426864624,0.00036019768630415894
IMM,TMEM30A,Ref,0.01381757,400,0.1265045,0.12730524,0.10084042,-0.026064448058605194,0.026064448058605194,0.0003601473400507496
IMM,ABI3,Ref,0.008707745,400,0.24710333,0.1961626,0.2629745,0.04134153574705124,0.04134153574705124,0.0003599915512234736
IMM,KNG1,Ref,0.0036260989,400,0.039729495,0.11166802,0.17476885,0.09907009266316891,0.09907009266316891,0.00035923794970241577
