epoch,train_loss,train_recon_loss,train_cls_loss,train_accuracy,train_macro_f1,train_weighted_f1,val_loss,val_recon_loss,val_cls_loss,val_accuracy,val_macro_f1,val_weighted_f1
1,1.6615324075541082,0.7768392082822347,0.589795464241192,0.7514458641560189,0.7501501811108943,0.7501465520033589,1.2102179804196906,0.7393086349700846,0.3139395694285972,0.8712871287128713,0.8732803713788577,0.8732901316645393
2,1.1083761215209962,0.7085809602301315,0.26653010920541914,0.8954942837928715,0.8952899376948292,0.8952872590049396,1.0772512302267943,0.7260698354707269,0.2341209322736178,0.9108910891089109,0.9115335590898298,0.9115430419460998
3,0.9907132006525272,0.6935769685579773,0.19809082637678158,0.9236045729657028,0.9236481783605489,0.9236460153749609,1.3078148941547019,0.71919624413231,0.3924124188216152,0.8392993145468393,0.834524202245447,0.8345875479049246
4,0.9374877477622144,0.6869976766332333,0.16699337902170103,0.9358439811701412,0.9357786346494009,0.9357761182551179,1.2562684432659454,0.7136689664658389,0.36173299906005046,0.872048743335872,0.8712996555101817,0.8713225266558333
5,0.9104413785466269,0.680476937297213,0.1533096300008398,0.9420309347679893,0.9420257633994864,0.9420234896953233,1.3081441788117756,0.6897287642056944,0.412276940884158,0.8545316070068545,0.8550184994605866,0.8550412700062939
6,0.9087034007969044,0.6789429461226498,0.15317363833811914,0.9409549428379287,0.9409688460204094,0.9409664395748218,1.482828942855986,0.7041370382948132,0.5191279450901028,0.8309215536938309,0.8322409504621548,0.8322571155848606
7,0.8726687405040461,0.6749485652079579,0.1318134509883796,0.9502353732347008,0.9502197970357406,0.9502186189151884,1.3099727931135225,0.717129213702833,0.3952290364466636,0.8682406702208683,0.8667855020796198,0.8668064996544904
8,0.8413741313136498,0.6681797645680441,0.11546291298087043,0.9540013449899126,0.9539573779800197,0.9539557257934557,1.0644391293936073,0.6888661946582141,0.25038194874271763,0.9070830159939071,0.905991208637929,0.9060011178316485
9,0.8344538114338652,0.6660362447278164,0.1122783782462907,0.956960322797579,0.9569688353093281,0.9569674128141467,1.1600941471352617,0.675245376370467,0.32323252351249526,0.8910891089108911,0.8921202073441997,0.8921343406183455
