cell_type,gene,variance,variance_rank
CNT,MT-ATP8,14.710130680955746,295
CNT,ATP5PO,14.638261456007491,296
CNT,ATP5MF,14.627382433462984,297
CNT,CST3,14.587535303250313,298
CNT,ZFP36,14.505414730359366,299
CNT,SUMO2,14.496744312138599,300
CNT,MT1X,14.262409368381167,301
CNT,SUB1,14.181087931020725,302
CNT,RPS27L,14.139326047540482,303
CNT,NDUFC2,14.0761859528292,304
CNT,ATP5MPL,14.014877255488479,305
CNT,CAMK2N1,13.984599545379389,306
CNT,NDUFA3,13.956921365719454,307
CNT,SGK1,13.900681301630158,308
CNT,ATP6V1G1,13.895024914362734,309
CNT,EDF1,13.827888673995147,310
CNT,POLR2L,13.766033564380791,311
CNT,CKB,13.424963336596434,312
CNT,UQCR11.1,13.351820429824272,313
CNT,NDUFB11,13.330310490729044,314
CNT,BTF3,13.306414730853533,315
CNT,NR4A1,13.252102157186718,316
CNT,CEBPD,13.03870688070867,317
CNT,IFITM3,12.940532197388793,318
CNT,RPLP0,12.790129136765433,319
CNT,OAZ1,12.544954535595119,320
CNT,PDK4,12.472206423288375,321
CNT,PTGR1,12.379929517374052,322
CNT,ATPIF1,12.177132745699373,323
CNT,HLA-C,11.952429996091288,324
CNT,KRT7,11.858403285859199,325
CNT,MYL12A,11.80593589314974,326
CNT,NDUFB4,11.782605220024156,327
CNT,ALDOA,11.720745254434618,328
CNT,APOE,11.679369125433913,329
CNT,COBLL1,11.604785092337845,330
CNT,TXN,11.551082207041404,331
CNT,GNAS,11.539295560479932,332
CNT,S100A13,11.464887010141737,333
CNT,NPM1,11.38885582245399,334
CNT,KLF6,11.384744944564481,335
CNT,NDUFB9,11.354372654089943,336
CNT,ITGB6,11.173361705333551,337
CNT,ATP5PD,11.146096631552757,338
CNT,TPM4,11.079076597509186,339
CNT,SERPINA1,11.063419073928104,340
CNT,NGFRAP1,10.760527764900038,341
CNT,SPINT2,10.750458109427285,342
CNT,BSG,10.747458253146544,343
CNT,CYBA,10.67123103132666,344
CNT,TSC22D1,10.641663990397806,345
CNT,THBS1,10.627715354381898,346
CNT,UPP1,10.600676116870183,347
CNT,APP,10.573995131608008,348
CNT,COL18A1,10.546620652727569,349
CNT,DDT,10.330498661418938,350
CNT,SPCS1,10.308502227418206,351
CNT,RPL23,10.270940795705663,352
CNT,MUC1,10.153692166488163,353
CNT,HSPD1,10.129054462838521,354
CNT,NDUFB3,10.118222475920884,355
CNT,ATP5G2,9.912608342772195,356
CNT,PDZK1IP1,9.846655594622067,357
CNT,AIF1L,9.833967271744545,358
CNT,RPSA,9.771334617500465,359
CNT,HMGB1,9.70203739353891,360
CNT,HMGN3,9.67683547371609,361
CNT,RPL27A,9.621967848353972,362
CNT,WSB1,9.596416999020883,363
