cell_type,gene,variance,variance_rank
EC,C4orf3,1.8939767915085595,447
EC,LDHB,1.8933662431894764,448
EC,LMO2,1.8846434927066786,449
EC,TINAGL1,1.8790492194723178,450
EC,HIPK2,1.8774438356772525,451
EC,MTRNR2L12,1.8721089030180347,452
EC,POSTN,1.8694396776034004,453
EC,RPL4,1.8573525237458886,454
EC,LTBP4,1.8461975630606504,455
EC,LIMS2,1.8370150248642032,456
EC,HNRNPA1,1.8354050089976315,457
EC,EVA1B,1.829406884146736,458
EC,EIF3K,1.818636699457723,459
EC,HSPA8,1.8181513828930107,460
EC,HLA-DMA,1.815337138485872,461
EC,ELTD1,1.8021811787154272,462
EC,BCAM,1.801407062579008,463
EC,NDUFA1,1.7897544883700016,464
EC,UQCRH,1.7870542273980297,465
EC,SOD1,1.7865486210731585,466
EC,THBD,1.7793135157292457,467
EC,ATP6V0E1,1.7768535725301464,468
EC,ATF3,1.7681187387886252,469
EC,FKBP5,1.7651067404705894,470
EC,PDK4,1.7568368410740214,471
EC,UQCR11,1.7567414034047384,472
EC,RABAC1,1.750659573411665,473
EC,MMRN2,1.7426849804267466,474
EC,NDUFA13,1.7409078892432484,475
EC,PEBP1,1.7389582813657973,476
EC,TFF3,1.7362726043672894,477
EC,ANXA5,1.7205496237686222,478
EC,TPM1,1.711627842460731,479
EC,PTTG1IP,1.7110634817970167,480
EC,ARHGDIB,1.7086853542213578,481
EC,ATP5MG,1.705451897229302,482
EC,EMP1,1.7010656647931803,483
EC,SDCBP,1.6925796700471745,484
EC,NDUFS5,1.6924904861462475,485
EC,HNRNPK,1.6923058213703068,486
EC,NUCKS1,1.691883926538956,487
EC,HNRNPA3,1.688839061696497,488
EC,ATP5MC2,1.6828234241843765,489
EC,SUB1,1.6794801144757516,490
EC,UQCRQ,1.6708288983696913,491
EC,DAD1,1.6634290986675304,492
EC,ADAMTS1,1.655154028606438,493
EC,CD24,1.6532817053121873,494
EC,HLA-DQA1,1.652144428813751,495
EC,TPM3,1.6437843865664168,496
EC,SEPW1,1.6431582796109758,497
EC,MYO1C,1.6394415012883772,498
EC,TSPO,1.6388514165998669,499
EC,HSPA1B,1.6256616090554346,500
EC,CLIC4,1.623979296903314,501
EC,SELM,1.623503113191088,502
EC,RPS27L,1.6170094707015517,503
EC,FGL2,1.6167277835794072,504
EC,CD99,1.6143440821282597,505
EC,CRIP1,1.607199609242949,506
EC,WARS,1.6057997430740705,507
EC,KLF4,1.6009178616259585,508
EC,WSB1,1.5967983361727573,509
EC,HERPUD1,1.5927033576187497,510
EC,CALR,1.5874305768672452,511
EC,VCAM1,1.5664304421452044,512
EC,CIRBP,1.565169109801214,513
EC,TCEB2,1.5525646346663324,514
EC,LDHA,1.545119290167987,515
EC,MACF1,1.5433163997444521,516
EC,DHRS3,1.5383663318065823,517
EC,LRRC32,1.5353136422133384,518
EC,NCOA7,1.5345016136318095,519
EC,NDUFC2,1.5339382718838572,520
EC,PCBP2,1.5319077336406184,521
EC,PIK3C2A,1.531097141554787,522
EC,TXN,1.528029398851261,523
EC,SOX17,1.5276264258966474,524
EC,CDH5,1.521405004084009,525
EC,CEACAM1,1.5161346348870863,526
EC,MEF2C,1.5133223609233095,527
EC,PRCP,1.5107790556798286,528
EC,SERPINB6,1.5021111752581298,529
EC,ZBTB20,1.4957896881181474,530
EC,NDUFC1,1.4944717052985377,531
EC,ATP5PF,1.4931639164609853,532
EC,DLC1,1.4918799195023302,533
EC,PPIB,1.490552364925947,534
EC,CYBA,1.4808414413531308,535
EC,AQP2,1.476418723993992,536
EC,GMFG,1.475492431377093,537
EC,INSR,1.4691447375225524,538
EC,TSPAN7,1.468074347599498,539
EC,SET,1.4664474976477502,540
EC,DYNLRB1,1.464016410640562,541
EC,ATP5I,1.4567948470221777,542
EC,NOSTRIN,1.4470446737154585,543
EC,CSTB,1.441717427579137,544
EC,ATP6V1G1,1.4413637123310363,545
EC,SSR4,1.4383706193759165,546
EC,SERINC1,1.4375659950113686,547
EC,JAG1,1.4323593498579548,548
EC,SEC61B,1.4317836401528417,549
EC,GIMAP4,1.4298589521862235,550
EC,ATP5MD,1.4216325118704134,551
EC,PSAP,1.408734864371619,552
EC,NDUFB7,1.4081056373322483,553
EC,SRSF5,1.4057742551059271,554
EC,ESAM,1.4049152660502449,555
EC,MXD4,1.4024373578458273,556
EC,RBX1,1.3978335850077714,557
EC,EFNB2,1.3902787851607308,558
EC,PSMB9,1.3832522442250925,559
EC,FBLN2,1.3782654412852973,560
