cell_type,gene,variance,variance_rank
PC,LDHB,26.53274155349242,173
PC,RPS29,26.34540602281791,174
PC,RPS5,26.329551531704098,175
PC,OST4,26.068849200310556,176
PC,HSP90AA1,25.77718589749512,177
PC,ATP5MD,25.541466026428182,178
PC,CTSD,25.537882228545406,179
PC,NDUFA1,25.119463782107687,180
PC,PRDX5,24.69063320977511,181
PC,ATP5F1D,24.397567305799456,182
PC,CALM2,24.362517645648712,183
PC,PFN1,24.17275984795539,184
PC,ATP5PF,24.030051134837183,185
PC,TSC22D1,23.903562227343,186
PC,UQCR10,23.68007285630034,187
PC,MT1G,23.6671390032816,188
PC,GPX4,23.56507361897512,189
PC,GSTM3,23.233019423387553,190
PC,ATP6V0E1,23.23074260009356,191
PC,JUN,23.15758835658038,192
PC,RPS10,23.020467449469773,193
PC,ATP5E,22.572146351080587,194
PC,UQCR11,22.041461659077214,195
PC,PCSK1N,21.36278602754805,196
PC,COX7A2,21.19594356167673,197
PC,DYNLL1,20.756349406051044,198
PC,ATP5MC2,20.11938274499707,199
PC,RPL23A,19.94938020531742,200
PC,NDRG1,19.785991024746767,201
PC,NDUFS5,19.57130422744183,202
PC,BCAM,19.433704132350663,203
PC,DBI,19.323965614703813,204
PC,UBC,19.181304781274694,205
PC,FOLR1,18.911416876951208,206
PC,RPLP2,18.751321613800386,207
PC,RPL37A,18.739153720040342,208
PC,ELOB,18.56214867927408,209
PC,SUMO2,18.115500290982368,210
PC,ZFP36,17.697423891781195,211
PC,UBA52,17.596928268368124,212
PC,DSTN,17.387059816444356,213
PC,AIF1L,17.32632284829753,214
PC,TOMM7,17.21863159349365,215
PC,MTRNR2L12,17.121752035869022,216
PC,RPL27,17.09022856484271,217
PC,TSPAN1,16.932345371329173,218
PC,CEBPD,16.906397891566563,219
PC,NGFRAP1,16.717187235599464,220
PC,SOD1,16.538741060744815,221
PC,POLR2L,16.421230614535553,222
PC,COBLL1,16.263356896317823,223
PC,HLA-B,16.220103640662764,224
PC,RPL7,16.081955649257687,225
PC,TXNIP,15.902871490420665,226
PC,GDF15,15.810319347631125,227
PC,ATP1B3,15.713721463760802,228
PC,COMMD6,15.706002376555572,229
PC,IGFBP2,15.702420718427442,230
PC,TACSTD2,15.700086574204848,231
PC,HSPE1,15.636001314173214,232
PC,ASAH1,15.590532840066096,233
PC,PRDX2,15.366141764056223,234
PC,NDUFA13,15.325022308411263,235
PC,SELENOM,15.313177683773752,236
PC,USMG5,15.023822660575785,237
PC,ATP6V1F,14.472276021500994,238
PC,NDUFC1,14.350543219940473,239
PC,SPINT2,14.329852439016372,240
PC,DUSP1,14.263321796874928,241
PC,KRT8,14.197366353920362,242
PC,TPI1,14.105312418970561,243
PC,RPS2,14.062353240221343,244
PC,ATP5L,13.994527337835581,245
PC,RPL38,13.943148980597927,246
PC,EDF1,13.896325526946988,247
PC,MT-ATP8,13.892624759732392,248
PC,TMEM59,13.73932961891231,249
PC,ATPIF1,13.71452372641956,250
PC,PIGR,13.589525416724577,251
PC,BTF3,13.45197985773234,252
PC,ATP5I,13.358540374072486,253
PC,CFL1,13.338239764248648,254
PC,RPL36AL,13.240276165894407,255
PC,CST3,13.183930935774589,256
PC,LTF,13.005826765496932,257
PC,SEC61G,12.789571643256899,258
PC,TMBIM6,12.77005375089162,259
PC,CYCS,12.69830936156045,260
PC,PKM,12.686000545437034,261
PC,MT1E,12.57803545231708,262
PC,ATP6V0B,12.346995727893283,263
PC,ATP5F1B,12.119940136455936,264
PC,MYL12A,11.950572611582734,265
PC,MGP,11.874571599228801,266
PC,SLC25A3,11.850354331693346,267
PC,EIF3K,11.811123123879668,268
PC,RASD1,11.785842305465296,269
PC,ATP5MF,11.767582339509833,270
PC,APP,11.712714466710375,271
PC,LAPTM4A,11.690286555604208,272
PC,ST6GAL1,11.622651162393364,273
PC,HMGB1,11.506484124583297,274
PC,HSPB1,11.421420983496809,275
PC,NDUFB7,11.331446224457748,276
PC,CRYAB,11.256080956911989,277
PC,ALDOA,11.220805753774643,278
PC,CAMK2N1,11.166009333912395,279
PC,ATP5J,11.127166692886224,280
PC,PNP,11.09534651709394,281
PC,NDUFB11,11.049782807907285,282
PC,NDUFB1,10.933801699695184,283
PC,ATP6V1G1,10.87892164207259,284
PC,TNFRSF12A,10.720280579244939,285
PC,NDUFC2,10.646941459816532,286
PC,OAZ1,10.612978485025002,287
PC,GNAS,10.579390164562485,288
PC,ATP5G3,10.579226157709858,289
PC,NDUFA3,10.524353857121383,290
PC,RPSA,10.492599854618732,291
PC,GADD45B,10.481063738523995,292
PC,MUC1,10.39763385697321,293
PC,NPM1,10.363343406444518,294
PC,ATP5MC1,10.243300522911044,295
PC,SUB1,10.133677738975507,296
PC,HSP90AB1,10.114134579369795,297
PC,S100A13,10.022110065186368,298
PC,UQCR11.1,9.95822592390558,299
PC,HLA-A,9.870294262600448,300
PC,HMGN3,9.799264434200856,301
PC,TSTD1,9.794080570774408,302
PC,COX5A,9.751476671219534,303
PC,CSTB,9.73833920041261,304
PC,GUK1,9.655391862042162,305
PC,ARG2,9.638665777174007,306
PC,GNG5,9.633535866792133,307
PC,RPL27A,9.580257149739882,308
PC,COA3,9.552022617098675,309
PC,HSPA1B,9.444299658787028,310
PC,ATP5MPL,9.418110160920289,311
PC,DAD1,9.415850961362947,312
PC,CLDN7,9.39634291215307,313
PC,ITM2C,9.39263835754235,314
PC,FIS1,9.339641881688715,315
PC,HSP90B1,9.263474952349057,316
PC,WDR83OS,9.232910580903205,317
PC,SOD3,9.217406613566821,318
PC,ATP5D,9.193170339474793,319
PC,SMIM5,9.075777161565586,320
PC,CALM1,9.028149327187794,321
PC,SPCS1,8.954296796651342,322
PC,RPL23,8.864212284185543,323
PC,WSB1,8.833403782861726,324
PC,GNB2L1,8.7539363946404,325
PC,CIRBP,8.704801555506975,326
PC,RPS11,8.687246352534652,327
PC,ANXA2,8.632567366091788,328
PC,HLA-C,8.610612367671997,329
PC,PTGR1,8.51358258028505,330
PC,RPLP0,8.504853744358075,331
PC,CD74,8.500394924871578,332
PC,FAM107B,8.477035913717039,333
PC,SPINK1,8.463689119370523,334
PC,ATP1A1,8.459734485609879,335
PC,ATP5PO,8.39255746250664,336
PC,RCAN1,8.368717455213721,337
PC,YWHAE,8.35301091396872,338
PC,LAMTOR5,8.33649327991509,339
PC,SLC12A1,8.301412978503436,340
PC,ATP5G2,8.216653709199006,341
PC,GABARAPL2,8.08002807839493,342
PC,TCEB2,8.01278446903008,343
PC,ATP5PD,8.012502352426171,344
PC,SLC25A5,7.984460055530182,345
PC,TMEM176B,7.836890305943077,346
PC,HNRNPH1,7.7412673147508055,347
PC,TPM4,7.690901186859382,348
PC,NDUFB4,7.683882472448606,349
PC,TXN,7.644506020220713,350
PC,EEF1D,7.638446572279542,351
PC,BSG,7.612952461763,352
PC,SEC62,7.60080167234088,353
PC,BTG2,7.599506730179659,354
PC,ARL6IP1,7.555749966780288,355
PC,DDX17,7.553834622441945,356
PC,S100A4,7.525821449186869,357
PC,NDUFA5,7.507355702073846,358
PC,HSPA8,7.445563465948789,359
PC,SLC25A6,7.417529342713857,360
PC,SELM,7.347046530340505,361
PC,LDHA,7.319303692265687,362
PC,RPL13A,7.316168196056537,363
PC,RALBP1,7.311897004628867,364
PC,HNRNPA1,7.280628638209497,365
PC,NEDD8,7.272811185543343,366
PC,CDC42,7.248638445367505,367
PC,DYNLRB1,7.198472059202094,368
PC,NDUFB10,7.172358939650158,369
PC,SEC61B,7.170038039819601,370
PC,HNRNPA2B1,7.1654054460627865,371
PC,TBCA,7.151185295056844,372
PC,MAL2,7.151065099654414,373
PC,SSR4,7.146881159023061,374
PC,PSAP,7.1398367617115674,375
PC,APLP2,7.043338890120118,376
PC,DDT,7.026192801188086,377
PC,COX17,6.938737514242152,378
PC,NDUFS8,6.9374724860152845,379
PC,ATP5F1C,6.930354320803499,380
PC,YBX1,6.893745355343979,381
PC,RPS4Y1,6.8871944672992464,382
PC,EEF1B2,6.881422555679906,383
PC,TMEM258,6.87007414047842,384
PC,DDX5,6.801355219086336,385
PC,CAPG,6.785475558589673,386
PC,SAP18,6.775650650276873,387
PC,HMGN1,6.745523227999277,388
PC,HIST1H4C,6.6898045899525975,389
PC,NDUFB3,6.642323120828637,390
PC,RPS16,6.638015528360133,391
PC,C12orf75,6.59352798668426,392
PC,EID1,6.589235240999014,393
PC,NDUFA2,6.5091961405511585,394
PC,RPS27L,6.494176443346504,395
PC,C19orf53,6.491855473568158,396
PC,CREM,6.489098204923904,397
PC,GATA3,6.477672974302518,398
PC,HSBP1,6.392657249797659,399
PC,SNRPN,6.390920330657613,400
PC,PARK7,6.356287061824151,401
PC,CHGB,6.307175556346156,402
PC,PTMS,6.275191311947732,403
PC,SMIM22,6.232976083493542,404
PC,SCIN,6.2201039726728995,405
PC,PDK4,6.215356153011115,406
PC,HMGCS2,6.1710658070561895,407
PC,NDUFS6,6.143695783434373,408
PC,PRDX6,6.131766394778241,409
PC,MORF4L1,6.111766292878051,410
PC,COX20,6.1102415762788285,411
PC,CALR,6.107043223257052,412
PC,CKB,6.10608820303084,413
PC,IFITM3,6.046653674437257,414
PC,XIST,6.039173648431529,415
PC,HIGD1A,6.037904543756472,416
PC,TRMT112,6.037380361152167,417
PC,NDUFA11,6.034610365676906,418
PC,FKBP2,5.963323675835891,419
PC,RPL4,5.957237162223155,420
PC,SLC38A1,5.827820179318703,421
PC,CPVL,5.819990766296344,422
PC,C9orf16,5.7574785237556,423
PC,PPIB,5.727757119730267,424
PC,MRPS6,5.709923714697013,425
PC,NR4A1,5.666013396555128,426
PC,C19orf70,5.6416692098973655,427
PC,VAMP8,5.63426815532709,428
PC,GLS,5.610268745622737,429
PC,EGR1,5.585643281672368,430
PC,PNKD,5.583372386008404,431
PC,NDUFB8,5.574928207333629,432
PC,HES1,5.558530817608731,433
PC,MZT2B,5.546570582675994,434
PC,SRSF9,5.540978226637902,435
PC,HLA-DRB1,5.523016173745672,436
PC,POMP,5.511769796237322,437
PC,LAMTOR4,5.497605761150882,438
PC,TUBB4B,5.491216018114033,439
PC,NDUFAB1,5.488110579859084,440
PC,SCNN1G,5.470908747767486,441
PC,FGL2,5.447598094926149,442
PC,CLIC1,5.444627564824139,443
PC,NPC2,5.388455587818483,444
PC,HLA-DRA,5.380830450641102,445
PC,SNRPG,5.350126142215855,446
PC,RPL36A,5.311274685833228,447
PC,KTN1,5.298900810593886,448
PC,LGALS3,5.264855804594505,449
PC,C14orf2,5.26251342273652,450
PC,RBX1,5.2598649848803,451
PC,NDUFB9,5.257667692540787,452
PC,ANAPC16,5.216962180754715,453
PC,GPX1,5.175403392959656,454
PC,NDUFA6,5.165981001167973,455
PC,CDK2AP2,5.161623920033621,456
PC,ERH,5.160206443029475,457
PC,ERP29,5.141878543591976,458
PC,GPX3,5.1186580721355535,459
PC,NDUFV2,5.060469212103256,460
PC,RABAC1,5.038052175674796,461
PC,NR2F2,5.037308075421016,462
PC,PHPT1,5.035141665959111,463
PC,MPC1,5.032610830165025,464
PC,PCBD1,5.016358103182366,465
PC,UCHL1,5.0104805147610945,466
PC,ARPC3,4.99859004196415,467
PC,CST6,4.9929660246621665,468
PC,SRI,4.877913635047876,469
PC,ATP5G1,4.870391132365363,470
PC,BAG1,4.860361918606859,471
PC,AC087379.2,4.823457282106491,472
PC,ATP5J2,4.811407996805425,473
PC,NDUFB5,4.793317117805302,474
PC,RPL17,4.78762733415853,475
PC,YWHAB,4.785573719979993,476
PC,ADH1C,4.775724039916702,477
PC,MMP24OS,4.76058992978308,478
PC,WNK1,4.719598698631202,479
PC,RAN,4.716604502149293,480
PC,ISCU,4.6773319734813406,481
PC,CLDN4,4.672657916971142,482
PC,RANBP2,4.663839861050609,483
PC,MGST1,4.656765094682452,484
PC,NENF,4.638401959467781,485
PC,ZFP36L2,4.574577674046175,486
PC,EMX1,4.5670839819853555,487
PC,CUTA,4.56656057515575,488
PC,PCBP2,4.56610822741367,489
PC,PGK1,4.53855932699016,490
PC,PTP4A2,4.523658980175551,491
PC,ZFP36L1,4.505497402941925,492
PC,CYFIP2,4.490583852805745,493
PC,PTGES3,4.486244056603758,494
PC,SEM1,4.4798970653948125,495
PC,SUMO1,4.466603719818005,496
PC,NUCKS1,4.465903552302456,497
PC,C4orf48,4.450792922965803,498
PC,ROMO1,4.418274936589956,499
PC,CCNI,4.415948371171266,500
PC,IVNS1ABP,4.399740551363859,501
PC,KCNJ16,4.38150755324682,502
PC,SNU13,4.3769385240610355,503
PC,KRT10,4.3690573719120955,504
PC,MRPL41,4.350349046109487,505
PC,CYS1,4.316717215234513,506
PC,LCN2,4.272204761056763,507
PC,SRP9,4.2595077651749165,508
PC,DMKN,4.251849731715844,509
PC,TMEM176A,4.22725197411522,510
PC,AURKAIP1,4.2193361832628575,511
PC,C4orf3,4.193799075556252,512
PC,TCEAL9,4.190650297913788,513
PC,COPS9,4.156256259524409,514
PC,MRPS21,4.112960395264455,515
PC,LRPAP1,4.110409893792353,516
PC,MT1X,4.106904410454651,517
PC,MPC2,4.0938662999090205,518
PC,AES,4.091049091305573,519
PC,SELENOW,4.075284333068264,520
PC,NDUFS7,4.068795497710557,521
PC,TAGLN2,4.051564166665978,522
PC,UQCRFS1,4.024801466557961,523
PC,HNRNPK,4.019625792684882,524
PC,ATOX1,4.0099303098779995,525
PC,RDH10,4.006452286673939,526
PC,TMEM141,4.002636408169479,527
PC,SF3B6,3.991369368587409,528
PC,N4BP2L2,3.977482548851051,529
PC,SMDT1,3.9718288950765333,530
PC,HIGD2A,3.9642196750110044,531
PC,RAC1,3.9630815794506504,532
PC,NFE2L2,3.958287867534481,533
PC,SPCS2,3.947831144701894,534
PC,APOE,3.9199159081396475,535
PC,BLOC1S1,3.900524950721533,536
PC,ZBTB20,3.886870539498011,537
PC,DUSP6,3.8670679520707414,538
PC,KCNJ1,3.862741959024102,539
PC,SNX3,3.857035742707475,540
PC,CA12,3.8565620511271814,541
PC,COL18A1,3.8429341666818164,542
PC,AOC1,3.8338664103990285,543
PC,TMBIM4,3.8255433905325438,544
PC,SST,3.8190842123138147,545
PC,TSPO,3.8145891703413097,546
PC,GNG11,3.7968977329127096,547
PC,ATP5B,3.7760774542781466,548
PC,PHLDA2,3.7751105941610863,549
PC,TUBA1B,3.7579510516796675,550
PC,BRK1,3.7376879680144706,551
PC,NAA20,3.7156505482764093,552
PC,TMEM14C,3.711049445342592,553
PC,CANX,3.649335923589637,554
PC,BLVRB,3.6442719616010746,555
PC,HSPA5,3.6122633742996637,556
PC,GSTK1,3.594445256434379,557
PC,LINC00473,3.5900919256157184,558
PC,PSMB1,3.577595196723003,559
PC,DPM3,3.574624102299228,560
PC,SNHG9,3.552683103196975,561
PC,CIB1,3.54981222794524,562
PC,METTL9,3.549580435696628,563
PC,SH3BGRL,3.5246709096782807,564
PC,NAA38,3.522658205306895,565
PC,DUSP2,3.516490176151976,566
PC,HMGN2,3.5161885589112774,567
PC,NDUFA12,3.4861832299075646,568
PC,TRIR,3.4857926527630188,569
PC,PLS3,3.4636761368890063,570
PC,JPT1,3.463266709227601,571
PC,PIK3C2G,3.4443833797398224,572
PC,RPL31,3.4254591568474195,573
PC,KLF6,3.3939997300036215,574
PC,VPS28,3.3883912158627716,575
PC,GABARAP,3.3757891035525462,576
PC,SRSF3,3.3740153620605757,577
PC,MRPL51,3.3716551624916553,578
PC,LRRFIP1,3.369884846603875,579
PC,BEX4,3.3418314544765817,580
PC,TMEM205,3.33853341948971,581
PC,VDAC1,3.3339594992553754,582
PC,SCNN1B,3.329201503631091,583
PC,ITLN1,3.3113731019300467,584
PC,ARL4D,3.3073944466999943,585
PC,NDUFAF3,3.307113333945882,586
PC,CAMTA1,3.305141666512891,587
PC,CLTA,3.296988537335601,588
PC,SELENOP,3.2941133972373793,589
PC,TRAPPC1,3.286138701340358,590
PC,SRSF5,3.2809508021487845,591
PC,BTG3,3.268166189660233,592
PC,HES4,3.265652082338422,593
PC,LGALS3BP,3.2589706809564603,594
PC,GRN,3.2556978648091324,595
PC,H2AFZ,3.2220186221485863,596
PC,PSMA7,3.1997321499534523,597
PC,ATP5F1A,3.1960264093169086,598
PC,COX7A2L,3.1953365098386266,599
PC,TMEM14B,3.1942242899621305,600
PC,MECOM,3.1901773132132543,601
PC,PET100,3.186999083918958,602
PC,GLRX5,3.1834491003939354,603
PC,ALKBH7,3.1829780569723383,604
PC,DYNLT1,3.182415542797145,605
