latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,latent_20,latent_21,latent_22,latent_23,latent_24,latent_25,latent_26,latent_27,latent_28,latent_29,latent_30,latent_31,latent_32,cell_type,condition
0.9572684,3.8980043,-2.7458875,-6.122902,-2.6872523,4.285034,-5.628405,1.7068334,-3.0032551,4.1062794,-2.4994223,4.889704,-0.75678456,-6.1499233,2.3558195,-6.245449,-2.4115126,-3.0497372,-3.326187,5.6679263,-2.6197126,5.661892,2.9138246,4.656533,-3.7149267,-4.3183866,-2.0952082,6.383552,-3.7195482,-5.4876575,3.7086928,2.8301783,TAL,Ref
1.7530943,0.060687058,-0.62984335,1.7654173,-1.5331945,-0.51363736,2.6943953,-0.46339393,-0.3805291,-1.6343826,1.0385896,-1.4171091,-0.1726655,1.0718691,-0.39940724,-0.8431757,0.6509769,1.220878,-0.5902186,-0.60531515,0.014284119,-0.6094957,1.6007751,-0.69371295,-0.93313944,-1.0317447,0.52568746,-1.3767438,1.5645223,1.4623795,0.05155632,-0.16198725,TAL,AKI
-1.0956467,3.2833412,-2.4308717,-4.603033,-1.1584167,0.56926703,-3.1979196,1.8617659,-2.575233,1.9391369,0.07591404,3.2200716,-0.28539938,-2.6715345,2.2632673,-3.4492126,-0.9896148,0.0942047,-1.5152593,3.2252448,-2.1720028,2.2969415,1.6100005,1.7810658,-2.6986873,-1.6074815,-0.24241097,3.1228242,-2.3420024,-4.9797473,0.50153834,2.9579773,TAL,Ref
0.48323357,2.6183577,-2.0912359,-4.0241876,-2.1419642,3.095263,-4.0556984,1.5488753,-2.287529,2.7968135,-2.472531,3.9184732,-1.0798953,-4.132943,2.250949,-4.9788823,-3.0000815,-2.3726234,-2.0826082,3.854743,-2.6661823,3.7738504,2.8932135,2.6907926,-2.44753,-4.128389,-1.6664709,5.5105634,-2.4127614,-3.4948943,2.4695077,2.621969,TAL,Ref
-0.74777156,3.5063453,-3.4237492,-4.789774,-3.2873235,1.5670521,-4.77972,2.082555,-2.4244878,1.9264772,-1.6332786,3.526418,-1.3441372,-3.5836358,2.2952716,-4.5227795,-1.6445735,-0.09368069,-3.5909722,4.8035645,-2.2670107,3.5886345,3.17251,3.0264375,-3.2958226,-3.468305,-1.6088145,4.632649,-2.007557,-4.8731356,3.3023791,3.443738,TAL,Ref
1.432624,0.281241,-0.3724903,1.4653907,-1.5130239,-0.9287447,2.878333,-0.08647669,0.12673165,-1.2567295,0.9408956,-1.5476948,-0.06330502,1.2507607,-0.31158683,-0.49978897,-0.12671727,0.88566273,0.019544143,-0.7163209,0.105445996,-0.730963,1.6008272,-0.91033137,-0.9693348,-0.7073986,0.7238747,-1.2375468,1.4016606,1.2256179,-0.2779153,-0.5150283,TAL,AKI
1.8092388,0.3413203,-0.4486785,1.6215934,-1.2211349,-0.40209603,2.575102,-0.1650781,-0.49114993,-1.0580411,0.5670051,-1.145553,-0.5103022,1.2865547,-0.073013686,-1.0074911,0.07763571,0.8224992,-0.02454437,-0.8703352,-0.3273834,-0.96306396,1.4806889,-1.0867288,-0.98399866,-1.0764142,0.16189551,-0.9523992,1.2358749,1.2093576,-0.5172494,0.085440814,TAL,CKD
1.4346621,0.050278027,-0.54900426,2.0481904,-2.5828242,-1.3453182,3.5591536,-0.43136108,0.5370262,-2.4780345,1.845879,-2.4837043,0.47442245,1.7019832,-0.48982075,-0.64452845,-0.17001483,1.4793235,-0.865171,-0.39417395,0.6214302,-0.48741096,2.406054,-1.2681034,-1.3321542,-1.2091761,1.5215105,-1.9594812,2.7149713,2.089932,-0.094935894,-0.8985225,TAL,AKI
1.1286387,-0.096063696,-0.6027952,1.4473418,-2.117398,-1.3129069,2.9442313,-0.45413125,0.42186788,-2.374592,1.9250773,-2.1733475,0.63355297,0.90508354,-0.9032496,-0.2774448,0.46511164,1.3377237,-0.9936977,0.045064814,0.7275278,0.03855175,2.0940497,-0.3441221,-0.88848233,-0.6356334,1.490129,-1.9021283,2.2260177,1.642117,0.5487738,-1.1500566,TAL,AKI
-0.96428466,0.6843821,0.8027866,-2.4446657,-0.9958268,-1.1727954,2.4590025,1.1423452,2.0993953,-1.442354,3.7924507,-0.21690877,1.6661153,-1.5168054,1.9173858,-2.2668371,-2.5400925,-0.58867174,-0.7846573,3.0692666,1.2281754,1.3181255,2.1013813,1.6288538,-2.9108696,-0.40941966,2.0885437,0.86743623,1.7099193,-1.5593375,-1.2831907,-1.315693,TAL,AKI
