latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,latent_20,latent_21,latent_22,latent_23,latent_24,latent_25,latent_26,latent_27,latent_28,latent_29,latent_30,latent_31,latent_32,cell_type,condition
-2.1801307,-1.8109018,-2.3483462,0.8637763,-2.1507049,-0.28990453,-0.5198454,0.41935053,1.6651691,-0.98360825,2.6923184,-0.52330863,0.15298244,-1.96577,-0.9423207,-1.4704238,-0.6475147,1.4664807,-0.6856521,0.69740427,-2.2831776,-0.15515634,1.795716,-0.031823643,2.8434887,-1.233341,-1.7828883,0.25688466,2.0263107,-1.6819688,-2.5498283,0.13151439,IMM,CKD
-1.7007704,-1.1586906,-1.9465591,0.48411733,-1.2602757,0.07187298,-0.3459993,0.46805394,1.1562835,-0.9928608,1.9884154,-0.033812787,0.12405091,-1.4786655,-1.0146189,-1.1091609,-0.21593964,1.156636,-0.41372085,0.0915973,-1.6025801,-0.39497024,1.4593394,0.40726313,2.2883337,-0.82500184,-1.129689,0.20389819,1.2874507,-1.0606637,-1.9423412,0.5002812,IMM,CKD
-2.5940123,0.661047,-2.6770794,-0.35598975,-0.31036282,2.5905619,0.6609177,2.380816,-0.49443862,-0.55368716,0.81664795,1.0296597,1.5919995,-2.380482,-2.1009085,-1.3601382,1.4484668,1.3903093,-0.0010821298,-2.3834553,-0.598073,-2.1845257,2.450844,1.4715551,2.953305,0.77724224,0.6398044,0.908353,-0.46296477,0.60564834,-2.46866,1.5391654,IMM,Ref
-2.3588865,-1.8329248,-2.5057168,0.9462255,-2.3010924,0.32368574,-0.891549,0.99004096,1.3614205,-1.1370244,2.9236705,0.14543012,0.68489444,-1.955582,-1.4745018,-1.7378931,-0.61011136,1.5271829,-0.8238858,0.06475678,-1.6248233,-0.39509037,2.3902905,0.32166663,3.2208915,-0.9394476,-1.4673156,0.9420756,1.8753496,-1.61383,-3.01812,0.71574616,IMM,CKD
-2.4860942,3.7490869,-2.289201,-2.7984884,1.2989624,4.50385,1.2425588,3.6033356,-2.2676122,0.6800065,-1.5917214,2.0204113,1.6770557,-2.379234,-2.9972894,-0.5305325,3.8355951,1.0380576,1.4431887,-4.1555176,0.63596123,-3.9543047,2.042653,2.6230004,1.6064065,3.1921818,2.6845746,1.1062046,-2.762005,2.7831526,-1.2481618,1.3989449,IMM,Ref
-1.9405124,2.8452516,3.646225,-2.8943844,-1.9208592,-0.56685877,-3.2928452,2.4742744,0.7067364,1.4144063,-0.33297908,0.44832018,-1.8758148,1.2614225,-1.3808963,0.7738179,-0.19841206,-0.19899309,3.700153,1.3636142,1.2122481,1.2010378,-0.12730771,0.15617536,-0.15309283,1.8448621,0.2708547,1.6147722,-0.5588811,-1.6032615,1.2378864,-4.494919,IMM,AKI
-4.7783275,13.334253,13.447465,-9.3013,-2.0322292,-1.6493015,-4.408329,3.7737284,0.63723725,4.3608055,-1.9567214,-2.015223,-7.180466,1.8058299,-2.659387,0.526614,1.9763483,1.9783764,11.286432,6.1527953,-2.4469903,4.253636,-3.4403124,-1.514151,-4.540464,1.9346275,-2.2303245,0.7575685,-2.085252,-3.6603103,6.062943,-13.108811,IMM,AKI
0.4808531,0.17338082,0.25068146,-1.2668724,-1.2532955,-3.3038266,-3.2964153,-1.6487159,3.487821,-2.334334,2.6286368,-2.3462563,-5.1214323,-2.1295965,1.637785,0.71229964,1.6863335,2.3437674,2.3386517,1.7709856,-2.5649614,1.4322134,-2.693391,2.218355,1.6308092,-2.0152566,-1.6597894,-2.8391275,1.29867,-2.0198972,0.67519903,-2.6736333,IMM,AKI
-1.6934134,3.1896636,-1.5041732,-2.45194,1.6012763,3.488333,1.5169582,2.7970724,-1.9457912,0.49022815,-1.7184011,1.4106022,1.0034637,-2.2619853,-1.683543,-0.26580268,3.673648,1.2877631,1.1018802,-3.3070369,-0.038023856,-3.1488502,0.43706682,2.224203,1.410319,2.2547693,2.4073188,0.19757341,-2.6873274,2.3884451,-0.37190083,0.9764682,IMM,Ref
-4.784023,9.204261,-3.9523816,-6.301235,3.7964888,9.8439245,2.6485364,7.25172,-4.9654026,1.7075361,-4.4034104,4.549929,3.741713,-4.9527774,-6.3235316,-0.3707654,8.616794,2.144688,3.4509382,-8.55432,2.2113936,-8.44463,3.9489486,6.0525494,2.8056505,6.786907,5.9561663,2.4385788,-6.2457867,6.3939633,-1.8987154,2.661762,IMM,Ref
-1.9244214,-1.5595018,-1.7004362,0.44802463,-1.4406971,0.0068589076,-0.21330987,0.49357536,1.1814638,-0.6682197,1.9283473,-0.2180317,0.48497695,-1.6245166,-1.2902282,-1.2611749,-0.5686923,1.0553412,-0.6830244,0.37135792,-1.794708,-0.5701252,1.8590434,0.17466176,2.3464665,-0.7655312,-1.3911144,0.4196178,1.3448614,-1.3660041,-2.0301623,0.54529786,IMM,CKD
-1.3987027,2.9653234,-1.4511534,-2.0323925,1.595907,2.8673022,0.5339672,2.3335485,-1.4959878,-0.038650647,-1.1043342,1.516765,0.7266651,-1.808571,-1.647681,-0.40338314,2.8519688,1.3929299,1.2945921,-2.9883623,0.44109857,-2.4367023,0.59993327,2.107363,1.6627893,1.7443687,2.0567858,0.45417506,-2.0496554,1.9492949,-0.62249374,0.930436,IMM,Ref
-0.36252955,-0.45839864,-0.16731061,-0.062328286,-1.0142835,-1.2624066,-1.3592218,-0.5224733,1.7090877,-1.1698532,1.4782226,-0.77705896,-1.4087002,-1.1196625,0.08533898,-0.19119391,0.20208094,1.2092379,0.41963,1.1938357,-1.8625271,0.21897067,-0.2470662,0.60063106,1.2447268,-0.9125626,-1.203828,-1.0210062,1.199739,-1.2547772,-0.14200357,-0.5855725,IMM,CKD
-2.8598087,-2.5099201,-2.1296854,1.4091665,-3.3146794,0.039600097,-1.0996573,1.1974472,1.9602393,-1.3219923,3.4951909,0.54710233,1.5108874,-1.7311958,-2.0281644,-2.266105,-1.3305634,0.9883689,-1.2707028,0.5341492,-2.1380997,-0.69937974,3.415463,0.223703,3.850914,-0.8510098,-1.8756036,1.4997771,2.4074929,-2.290404,-3.7345603,0.56456935,IMM,CKD
-2.3415651,3.3428547,-1.896054,-2.0993402,1.5091833,4.0743694,2.1441014,3.1753204,-2.1609874,0.69126886,-1.7014418,1.4782631,1.6654785,-2.741105,-2.1319022,-0.79508454,3.6178625,1.1979297,0.8238632,-3.8926818,-0.09631535,-3.3951538,1.2911632,2.278128,1.9259803,2.3753257,2.4810207,0.69556886,-2.7503881,2.644145,-0.9642336,1.5951252,IMM,Ref
-1.3846503,-1.1268948,-1.7502781,0.29661417,-1.225608,-0.31760556,-0.7801153,0.12528293,1.4294763,-1.2296898,2.2856193,-0.26638243,-0.39077204,-1.6493862,-0.71119094,-0.984239,0.03359173,1.4563932,-0.112933666,0.3697826,-1.7045856,-0.1235673,1.156887,0.68476367,2.2781963,-1.0480068,-1.1834849,0.0049271006,1.3706343,-1.2573485,-1.8061564,0.07247107,IMM,CKD
1.0046743,1.0689209,1.1523601,-1.6837143,-0.82615024,-3.0535948,-4.208739,-1.5581784,3.7575088,-2.644178,1.9908084,-2.2015545,-5.533813,-1.6082869,2.1277273,1.3656158,2.0935585,2.6392453,2.855763,2.0026064,-2.627993,1.2117008,-3.9144206,2.6718082,1.057866,-1.7817035,-1.0128161,-3.3173487,1.0553675,-1.8026321,1.8401513,-3.236998,IMM,AKI
-1.9530698,-1.7880712,-0.67000633,0.8900573,-1.7537341,-0.37414226,0.025745291,0.8341777,1.6816019,-0.59824955,2.1570563,0.18753342,1.2369012,-1.0331771,-0.77116364,-1.605878,-0.7258301,0.32172805,-0.94429606,0.7527651,-2.0872092,-0.51998687,2.1993854,0.034516785,2.176865,-0.13776875,-1.3687065,0.60025096,1.4258538,-1.6715096,-2.086181,-0.05515688,IMM,CKD
-2.3722413,4.048876,-1.6748092,-2.9741988,1.8427814,4.5304804,2.2067914,3.846404,-2.4793735,1.1818868,-2.354319,1.7390007,1.4750181,-2.9303968,-2.1329095,-0.4371708,4.6392136,1.2657157,1.2055817,-3.9743242,0.04696338,-3.7441363,0.81896454,2.316988,1.3499748,2.920146,2.865735,0.2631622,-3.2237818,2.979526,-0.5449416,1.1685983,IMM,Ref
-1.6170154,2.7052062,-1.382108,-1.9377632,1.4374015,3.0952096,1.5012617,2.5238638,-1.7340333,0.53753734,-1.3846257,1.2292488,1.0603715,-2.0213952,-1.5539649,-0.3782685,3.0592268,1.072659,0.78292495,-3.0294333,-0.10901441,-2.709577,0.59580666,1.7082571,1.2753514,1.9297636,2.0964074,0.43986392,-2.247108,2.1293504,-0.5765327,0.9333583,IMM,Ref
-2.6348307,-2.0074236,-3.053014,0.9505794,-2.3794487,0.087294444,-0.7832831,0.8352587,1.4987835,-1.17513,3.2119617,-0.111298345,0.4872614,-2.3436017,-1.4901329,-1.8482943,-0.57279086,1.7434379,-0.8797212,0.112155646,-2.0467103,-0.243886,2.5406091,0.3029641,3.6685221,-1.3013915,-1.7743449,0.69958854,2.250423,-1.8156842,-3.1403787,0.7529516,IMM,CKD
-1.2391431,-0.67924744,0.2694024,0.4457632,-1.4006007,-1.0839655,-0.6718314,-0.34902334,1.5060718,-0.6091467,0.8645129,0.09981347,-0.21515238,-0.55275977,-0.42511803,-0.7756715,-0.22128484,-0.0018332277,0.037306033,1.6189984,-2.3904903,-0.16544734,0.8816245,-0.088092364,1.069387,-0.3509834,-1.4708912,-0.5247433,1.459329,-1.4397432,-0.267065,-0.48810306,IMM,CKD
-0.7640739,1.6141571,-0.5495569,-1.3109821,0.734005,1.3316097,0.60565645,1.2637521,-0.54402846,0.09884678,-0.76424927,0.41943294,-0.08142607,-1.1521883,-0.74377924,0.0666669,2.157358,0.6696485,0.8760571,-1.3235751,-0.53942937,-1.4269505,-0.20728782,1.2022642,0.6035853,0.9950483,1.005,-0.3108983,-1.1165293,1.0819321,0.14890948,0.16288179,IMM,Ref
-0.77979815,-0.49877214,0.041264974,0.19270182,-0.9954683,-0.7882556,-0.67553544,-0.36064425,1.2426367,-0.63132703,0.8311217,-0.16324571,-0.50590473,-0.5138086,-0.31089628,-0.44169688,0.1371763,0.32983175,0.03463278,1.0677655,-1.8847809,-0.074784435,0.30620202,0.22445041,0.99190766,-0.3827441,-1.013619,-0.66703707,1.1017444,-0.94909227,-0.02461349,-0.45212454,IMM,CKD
-1.6318727,1.768382,-1.0750167,-1.3260415,0.92876095,2.434418,1.3999414,2.0454786,-1.1036581,0.5002996,-0.8354441,0.8381884,1.0961859,-1.6283913,-1.3473688,-0.5374524,2.0575914,0.8100372,0.4149822,-2.141899,-0.25913268,-2.1372643,0.9008446,1.2421839,1.0990543,1.562008,1.4315332,0.48256257,-1.5443827,1.3746064,-0.82852226,0.71992135,IMM,Ref
1.0896834,1.0523711,1.3215334,-1.4873612,-0.74596304,-2.7967699,-3.7662053,-1.3202734,3.055133,-1.9989499,1.4972799,-2.000004,-4.913187,-1.2269088,1.9074093,1.4609551,1.6772411,1.9755466,2.554033,1.7601137,-2.1477506,1.221756,-3.609219,2.0538802,0.8478839,-1.3371007,-0.73262453,-2.854008,0.7215029,-1.5059099,1.7798618,-3.0132027,IMM,AKI
-2.2061577,-1.222085,-1.5239552,0.8666012,-1.9272351,-0.288482,-0.46167842,0.2924411,1.3281096,-1.0129124,2.1205716,-0.19827195,0.55069834,-1.563546,-1.0447589,-1.5590588,-0.7291914,0.7975991,-0.6027291,0.97337216,-2.1886141,-0.34868813,1.9200511,-0.045746222,2.2498834,-0.72165906,-1.7577986,-0.100388594,1.7719406,-1.5840237,-2.010331,0.15544438,IMM,CKD
-2.0408096,-1.7592466,-2.3533885,0.8320511,-2.1434813,-0.48016143,-1.0089858,0.14112085,2.0286798,-1.335626,2.810867,-0.68722826,-0.3377537,-2.075575,-0.60397726,-1.511273,-0.48418483,1.847646,-0.5932457,1.1048317,-2.595768,-0.012498379,1.4555783,0.16051264,2.6532662,-1.5447453,-1.8515297,-0.11622994,2.244413,-1.9576907,-2.4441886,-0.28466135,IMM,CKD
0.8272427,0.77189696,0.7089563,-1.6088573,-0.636098,-3.154779,-3.634572,-1.5955168,3.6682065,-2.77294,2.3921795,-2.1994605,-5.5424395,-1.9352527,1.8789229,0.92891455,2.1241112,2.6594315,2.7125616,1.8095574,-2.652893,1.15774,-3.409256,2.8137338,1.3438369,-2.0138435,-1.2951404,-3.125156,0.9994962,-1.9454383,1.2503911,-3.082003,IMM,AKI
-1.75624,-1.3604335,-1.9700785,0.54904264,-1.6945362,-0.045940228,-0.7097607,0.26158258,1.3811269,-1.2044674,2.3354807,-0.36166817,0.048440002,-1.6744251,-0.768989,-1.1646428,-0.3050504,1.420593,-0.43465447,0.46690613,-1.8387959,-0.22269726,1.4520752,0.23712052,2.3755598,-1.1275775,-1.2588501,0.01141525,1.6267246,-1.2551092,-1.9663324,0.15458906,IMM,CKD
0.8360344,0.85046583,0.9146967,-1.3303015,-0.52957064,-2.887443,-3.315852,-1.4558682,3.382377,-2.6291425,1.66083,-2.1366353,-4.8121147,-1.6058762,1.8586289,1.1449785,2.0372374,2.330598,2.6407583,1.7410861,-2.5489802,0.9501922,-3.282998,2.6561074,0.8533795,-1.5367199,-1.0221598,-3.2265205,0.87702596,-1.577807,1.5046395,-2.8508444,IMM,AKI
