latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,latent_20,latent_21,latent_22,latent_23,latent_24,latent_25,latent_26,latent_27,latent_28,latent_29,latent_30,latent_31,latent_32,cell_type,condition
0.93925756,-0.42116183,1.8108797,-1.7678211,-2.3246863,-0.0020984318,2.7683992,2.098877,-1.6303554,0.7915898,-2.0958984,1.8224468,-0.98132586,1.6552049,0.33284542,0.7669118,-0.9448568,1.9006788,-1.5281198,0.7904195,1.5635369,0.11553781,-0.09723152,-1.953128,2.666671,-0.19360258,-2.166769,-1.0683832,2.9313965,0.48590857,0.010869679,0.6219825,DCT,Ref
0.28858203,-1.1630113,0.8890425,-0.67018574,-0.24671204,-0.92376125,0.019265272,1.1704738,-0.51221293,0.11435851,0.011599615,-0.47448748,0.7869052,0.28989238,0.42877376,-0.8944794,0.5323204,-0.39474013,-0.7205897,-0.53747445,-0.47768402,1.1612388,-0.046526954,-0.20487015,0.995085,-0.14869742,-0.1511535,-1.4775581,-0.19009373,0.50617397,-0.8265909,-1.13873,DCT,AKI
3.0542963,-1.1567831,2.3353548,-2.9232254,-3.1116507,-1.3517184,4.0305986,2.8432884,-4.0868235,0.763067,-3.5459898,4.21769,-2.5439668,3.1642025,-1.4327245,2.007025,-2.8305683,3.8354769,-4.0006595,2.1005836,3.7131922,-0.6044668,0.6977351,-2.660431,3.8428152,-0.03297173,-1.5297942,-1.1083004,4.4548707,0.025017656,1.180161,0.6615238,DCT,Ref
2.2461991,-0.69139546,1.3768198,-2.5473115,-2.535138,-0.34887883,3.0893624,2.2575395,-2.4989662,-0.07100582,-2.0224283,3.1003044,-1.6692537,1.6369259,-0.88454235,1.3792564,-1.7050529,2.4580915,-2.9052925,1.6074531,2.4826055,-0.7380575,-0.21200278,-1.9471714,2.9378748,0.42960492,-1.1461725,-1.0943031,3.4726427,0.23671833,0.5942887,0.89643854,DCT,Ref
1.7156941,-0.8208085,2.176319,-2.2352986,-2.792933,-0.56138337,3.2463207,2.664317,-3.161383,1.0840707,-2.9935417,2.7702765,-1.8608834,2.831001,-0.645528,1.1476218,-2.0199752,3.1044364,-2.573522,1.1074803,2.474391,0.013756186,0.67765844,-2.3851929,3.1612113,-0.21241152,-1.8426023,-0.9053281,3.5305352,0.19872686,0.41605064,0.13934416,DCT,Ref
2.9662256,-0.978019,1.7083086,-1.9869955,-1.7247279,-2.053824,2.6558979,2.1024108,-3.776397,0.8927975,-2.7755952,3.8785198,-2.0220208,3.4400148,-2.0162728,1.8188729,-2.8310156,3.5732148,-3.515894,2.4302192,3.0505967,-0.98114157,0.9210019,-1.9210293,3.088848,-0.08281356,-0.4983653,-1.0260881,3.1779807,-0.61473936,1.5015496,0.4674792,DCT,Ref
1.813325,0.34660694,-0.4748908,-1.6082926,0.6748505,-1.6100647,-0.19916615,-0.10834194,-0.75520957,-0.65094,0.35263118,1.5588124,0.60573304,1.9339398,-1.1279502,1.024753,-0.71708274,1.2933186,-0.18749309,1.7677077,-0.123028055,-0.9078898,-0.60651594,0.73499393,1.0191557,0.83262515,0.620736,-1.1049899,-0.04632674,-1.4308321,1.3955904,-0.26473013,DCT,CKD
-1.5042906,-2.8798618,2.190783,-2.4905558,-0.22978781,2.2380233,2.6918032,2.0115836,2.6534684,-1.2076006,-1.1979607,-3.6872542,1.6407027,-1.667374,5.208213,-1.5187862,3.9210708,-3.9009788,3.4605565,-3.986395,-4.197937,6.057295,-2.1801336,0.99084175,5.066517,-1.0093917,-3.1365347,-1.4994415,-0.43684545,3.1249363,-3.3584156,-3.652517,DCT,AKI
2.5256062,-1.6837556,1.1729813,-3.3215282,-2.1851056,0.31293368,3.5431345,1.4526243,-1.7872291,-1.2307785,-1.8046932,3.061386,-1.9585191,0.20942852,-0.11304548,1.7882832,-0.8926227,1.6188374,-1.6729313,1.8586231,2.0668683,0.3748902,-0.60829014,-1.2944417,3.936126,0.34333792,-1.7352896,-0.6604507,3.6545556,0.6771108,0.8091448,0.7143182,DCT,Ref
1.4303904,-0.6457652,2.4080987,-2.5753565,-3.1235673,-0.100951724,3.5584986,2.6560597,-2.656061,0.8212473,-3.367677,2.7994838,-1.8767333,2.5572338,0.10076949,1.5539906,-1.8180829,3.2255971,-2.3937912,1.3906875,2.6306558,0.063457966,0.49114683,-2.6798193,3.691763,-0.2331368,-2.7926521,-0.81300724,4.4129934,0.33051592,0.51929414,0.8468683,DCT,Ref
