cell_type,gene,variance,variance_rank
TAL,RPS10,16.106075859259178,236
TAL,S100A13,16.020093640537397,237
TAL,HSP90B1,15.882647883226277,238
TAL,BSG,15.838312933257464,239
TAL,TMEM59,15.76421319074771,240
TAL,GPX4,15.693169224690328,241
TAL,RPL36AL,15.67338682762942,242
TAL,PKM,15.608536626954727,243
TAL,C8orf4,15.548665600680469,244
TAL,ATF3,15.51731406840199,245
TAL,OST4,15.365187441769887,246
TAL,SLC25A5,15.13765259208383,247
TAL,CRIP1,15.116740517472044,248
TAL,ATP5I,15.038600194452226,249
TAL,HLA-B,14.918057202496358,250
TAL,TMBIM6,14.81740590085467,251
TAL,EDF1,14.612480202852767,252
TAL,NDUFA13,14.611199348053198,253
TAL,CYBA,14.547911684385097,254
TAL,RPS2,14.407702122643471,255
TAL,RPL27,14.390262484326177,256
TAL,HSP90AB1,14.375428169700303,257
TAL,DBI,14.36859359282409,258
TAL,REN,14.36069523921213,259
TAL,POLR2L,14.352002352670715,260
TAL,RPL38,14.19995502723259,261
TAL,IFITM3,14.120040035442216,262
TAL,NNMT,13.9407351985809,263
TAL,TACSTD2,13.920693019541705,264
TAL,PRDX2,13.891559931927778,265
TAL,ZFP36L1,13.76627147978704,266
TAL,EGR1,13.729675160661436,267
TAL,ATP6V0B,13.641013056772236,268
TAL,BEX3,13.60190090648976,269
TAL,CD59,13.58766481711744,270
TAL,UQCR11.1,13.432162864576478,271
TAL,CDH16,13.356098729614901,272
TAL,ATP5MC1,13.2438221349842,273
TAL,NDUFC1,13.103620060117589,274
TAL,ITGB6,13.084929387823193,275
TAL,MRPL33,13.008793688581289,276
TAL,KRT7,13.00431719881789,277
TAL,ENO1,12.990974037461235,278
TAL,LCN2,12.929529196966483,279
TAL,EGF,12.915098200290226,280
TAL,NDUFB7,12.740972023118857,281
TAL,KRT18,12.65874497735769,282
TAL,SOX4,12.50353491604426,283
TAL,ZFP36,12.424051269686021,284
TAL,LDHA,12.387263425559922,285
TAL,MRPS6,12.21992304694054,286
TAL,RPLP0,12.207906354961324,287
TAL,CLIC1,12.035742712280761,288
TAL,TPM1,12.031002394809565,289
TAL,HLA-A,11.767757881892209,290
TAL,RPL13A,11.60438220833355,291
TAL,NDUFA3,11.597784350068132,292
TAL,NDUFS5,11.502249869784793,293
TAL,LGALS3,11.38198475440432,294
TAL,COX5A,11.300589016970513,295
TAL,SEC61G,11.297996579610745,296
TAL,RPL27A,11.280733276959088,297
TAL,BTF3,11.268588399711753,298
TAL,ATP5IF1,11.22204924010462,299
TAL,SUB1,11.215713458799762,300
TAL,KCNJ16,11.075511471643216,301
TAL,CFL1,11.01040869126955,302
TAL,KRT19,11.008284853831386,303
TAL,NPM1,10.998187014965165,304
TAL,EIF3K,10.929579043233932,305
TAL,TCIM,10.820866207754428,306
