epoch,train_loss,train_recon_loss,train_cls_loss,train_accuracy,train_macro_f1,train_weighted_f1,val_loss,val_recon_loss,val_cls_loss,val_accuracy,val_macro_f1,val_weighted_f1
1,2.08007062122386,0.9030664615977806,0.7846694241348927,0.6443932411674347,0.6007010138126309,0.6007010138126307,1.5525971875674482,0.8618768954622573,0.4604801833629608,0.7971014492753623,0.7872534935353271,0.7872534935353271
2,1.316156551157946,0.8330193898095514,0.32209143944416546,0.8771121351766513,0.8770031975606698,0.8770031975606698,1.3428561507791712,0.8329278709231943,0.33995217827783114,0.8565217391304348,0.8564166861779637,0.8564166861779637
3,1.0756583262637402,0.8217319301379624,0.16928426232770719,0.9406041986687148,0.9406214894812525,0.9406214894812526,1.432036582628886,0.8485199810802073,0.3890110890934433,0.8347826086956521,0.834547718743854,0.834547718743854
4,1.007009963591283,0.8129161518778608,0.1293958757116559,0.9495647721454173,0.9495961221054684,0.9495961221054683,1.3469322899113532,0.8068456254143646,0.36005777889403745,0.8652173913043478,0.8659950774880816,0.8659950774880817
5,0.9656685725945543,0.807279720833774,0.10559257211834117,0.96415770609319,0.9641337457193764,0.9641337457193764,1.4981772357139034,0.8133393182270768,0.4565586190292801,0.8507246376811595,0.8531523970254032,0.8531523970254034
6,0.9074533877467963,0.797602518362933,0.07323391233125956,0.9731182795698925,0.9731190584118204,0.9731190584118204,1.6348520196002463,0.8163918664489968,0.5456401145976523,0.8376811594202899,0.8393027173514979,0.8393027173514979
7,0.9031706023570274,0.7938657183556818,0.0728699150726512,0.9723502304147466,0.972349833486021,0.972349833486021,1.457265715668167,0.7985501835311668,0.4391436859317448,0.8594202898550725,0.8592752103368806,0.8592752103368805
8,0.8986004625780425,0.787849001987006,0.0738343016129546,0.9738863287250384,0.9738850211528347,0.9738850211528348,1.593636895953745,0.7978690689888553,0.5305118876090948,0.8536231884057971,0.8550527667207234,0.8550527667207234
9,0.8761014672529374,0.7826844583214458,0.062278000501504754,0.9790066564260113,0.9790157377314292,0.9790157377314291,1.478532334341519,0.7878298863120701,0.4604682905950408,0.8623188405797102,0.862609697132522,0.8626096971325219
10,0.8653173431090312,0.7839014949520245,0.0542772317727712,0.9805427547363031,0.9805495638189007,0.9805495638189005,1.5308833450510881,0.8292715450991754,0.46774119920488716,0.8681159420289855,0.8690966000168213,0.8690966000168213
11,0.8404123743130986,0.7744878337618881,0.043949693164807735,0.9851510496671787,0.9851506243827638,0.9851506243827636,1.5949237194614134,0.7900277305340422,0.5365973306738812,0.8521739130434782,0.8535945172723968,0.8535945172723969
12,0.8203143273264215,0.768373756120587,0.03462704776367101,0.9887352790578597,0.9887350810276908,0.9887350810276908,1.6982793617939604,0.8081633778585904,0.5934106831965239,0.863768115942029,0.8650057440954614,0.8650057440954615
13,0.8213343858963028,0.7724680237994704,0.03257757225119176,0.9871991807475679,0.9871992110963586,0.9871992110963587,1.5806530295938686,0.7818726219992707,0.532520263955213,0.8724637681159421,0.8735864236108152,0.8735864236108152
14,0.8360900933841406,0.7671335403026829,0.0459710371704878,0.9841269841269841,0.9841293296120789,0.9841293296120789,1.5613489513811858,0.7928561182989591,0.5123285657253818,0.863768115942029,0.8644894541086808,0.8644894541086809
15,0.8496404731511703,0.769941551100579,0.05313261490195028,0.9831029185867896,0.9831073306481869,0.9831073306481868,1.5087244918380958,0.8479153887085292,0.44053940392922664,0.8681159420289855,0.8686715646280886,0.8686715646280885
16,0.8435312923381588,0.7670641493260159,0.05097809512524866,0.9841269841269841,0.9841312036712678,0.9841312036712679,1.4409478104632834,0.7996049687482308,0.42756190256796023,0.8724637681159421,0.8734046976155746,0.8734046976155746
17,0.8243255339643006,0.7659892423056481,0.038890859441182216,0.9864311315924219,0.9864322312834108,0.986432231283411,1.5587952717490818,0.7787816184154456,0.520009089725605,0.863768115942029,0.8648068603166063,0.8648068603166063
18,0.8061011806244858,0.7634139224558809,0.028458173031486185,0.9889912954429083,0.9889949107960501,0.9889949107960501,1.5119740897330685,0.7714078144750733,0.4937108442403268,0.8623188405797102,0.8636649019527818,0.8636649019527816
19,0.8025152983570245,0.7579762532780614,0.0296926962557934,0.9897593445980543,0.9897580655761286,0.9897580655761286,1.5386870766031568,0.7990190573360609,0.4931120158105657,0.8710144927536232,0.8719720111265609,0.8719720111265608
20,0.7914196706343112,0.7521589964826596,0.026173784836022305,0.9912954429083461,0.991297384525729,0.9912973845257291,1.53196197523587,0.8075141996577166,0.48296517410140105,0.8768115942028986,0.8772578444039706,0.8772578444039706
21,0.8001723354801543,0.7510200784075767,0.032768173537160335,0.9889912954429083,0.9889957115397624,0.9889957115397625,1.5597737654395725,0.7758745746336122,0.5225994664689769,0.8768115942028986,0.8774032026095933,0.8774032026095933
22,0.7898511894226563,0.748368732207748,0.027654971171092266,0.9900153609831029,0.9900229339969521,0.9900229339969521,1.5653539752614671,0.7716234813565793,0.5291536563548489,0.8695652173913043,0.870728497736604,0.8707284977366037
