cell_type,gene,variance,variance_rank
IC,NEDD8,8.270219593558796,464
IC,SDHD,8.23105059711041,465
IC,MRPS6,8.11362775167443,466
IC,SLIRP,8.113126294492611,467
IC,SCIN,8.093127959184304,468
IC,RPL31,8.089154027770173,469
IC,CCNI,8.07661214122087,470
IC,RBX1,8.068481450464542,471
IC,SEPP1,8.045762874008922,472
IC,GHITM,8.013920677249573,473
IC,KLF6,7.982388562959697,474
IC,CLTA,7.905643300964091,475
IC,VAPA,7.904694020157646,476
IC,AURKAIP1,7.891702486305264,477
IC,NDUFB8.1,7.882189336139488,478
IC,SERPING1,7.867404458504076,479
IC,ALDH1A1,7.864680816689186,480
IC,ATP5C1,7.823056706282476,481
IC,GADD45G,7.794886552660072,482
IC,SLC26A4,7.735513557496105,483
IC,DDIT3,7.723684269854942,484
IC,ARPC3,7.699360718220769,485
IC,S100A4,7.695007164242134,486
IC,DCXR,7.672008107613869,487
IC,SRI,7.665960333924453,488
IC,SOX4,7.6277606821600505,489
IC,ROMO1,7.572409503981092,490
IC,PVALB,7.566152840744376,491
IC,ATP6V0A4,7.55954062047092,492
IC,DDX5,7.54353648253094,493
IC,CDC42,7.532907996354017,494
IC,IFITM3,7.530954417794246,495
IC,ZFP36L2,7.485661414151803,496
IC,C19orf53,7.394261008677283,497
IC,PLAAT4,7.378451553784684,498
IC,DMRT2,7.2749865846072375,499
IC,CLIC1,7.27221536399736,500
IC,APOC1,7.27192696057573,501
IC,SEC11A,7.235298758776697,502
IC,HLA-DRA,7.201339877003731,503
IC,SELM,7.18127703901669,504
IC,SEM1,7.1277637763712764,505
IC,TUBB4B,7.011151216728143,506
IC,CYBA,7.006204353085122,507
IC,LAMTOR5,6.967439768563525,508
IC,ATF3,6.94116536846237,509
IC,SPCS2,6.928518679061782,510
IC,GPX3,6.901633704658231,511
IC,PPIB,6.893885919492638,512
IC,MDH2,6.880904109593683,513
IC,ECI1,6.835876068041087,514
IC,APP,6.813779059967454,515
IC,PSMA7,6.794575346253342,516
IC,CDKN1C,6.787002410996883,517
IC,SCP2,6.767183133642336,518
IC,ADM,6.76652285298815,519
IC,APLP2,6.734846751816845,520
IC,UAP1,6.690154773077067,521
IC,BRI3,6.684202446430673,522
IC,ANAPC16,6.669603294265754,523
IC,EEF2,6.642931027748871,524
IC,VDAC2,6.555062765284451,525
IC,HLA-DRB1,6.516939530015608,526
IC,ADI1,6.5006755033062165,527
IC,DYNLT1,6.477273641104731,528
IC,RAN,6.462520054014547,529
IC,PCBP2,6.443871686417106,530
IC,ATP6V1A,6.422481274291087,531
IC,ERH,6.3916551923617355,532
IC,PNKD,6.387753922281726,533
IC,ATP1B3,6.3538886650594115,534
IC,HIST1H4C,6.324299246158974,535
IC,MRPS21,6.314682794934718,536
IC,SEC62,6.312144871518889,537
IC,PTGES3,6.310975420626136,538
IC,PCSK1N,6.307556444872464,539
IC,SEPW1,6.300331199584677,540
IC,CDA,6.283610264488934,541
IC,COPE,6.278881913428614,542
IC,COPS9,6.2752871922097775,543
IC,COBLL1,6.248907279572533,544
IC,LINC01187,6.216779347417228,545
IC,MMP24OS,6.213627458064476,546
IC,MT1H,6.201882933489324,547
IC,TMBIM4,6.195386443507095,548
IC,BTG1,6.194662314997434,549
IC,FAM162A,6.138304117692183,550
IC,MZT2B,6.134133468592859,551
IC,SLC25A4,6.133645581603895,552
IC,ALKBH7,6.125234214499844,553
IC,WSB1,6.117831640544924,554
IC,DDX17,6.1124984002686515,555
IC,MORF4L1,6.08275858124295,556
IC,H2AFZ,6.011460613158096,557
IC,MDH1,5.988030990575301,558
IC,CTSH,5.977386785690718,559
IC,MPC2,5.95903015846776,560
IC,PSMB1,5.9491576247183335,561
IC,DSG2,5.944753255987574,562
IC,XIST,5.90189345912318,563
IC,SRSF5,5.884667569320911,564
IC,SNX3,5.876651056184292,565
IC,TMEM14B,5.872056151015155,566
IC,ST13,5.792438305920703,567
IC,PET100,5.78033316825354,568
IC,SNU13,5.7586706326077906,569
IC,SLC4A9,5.756616795007915,570
IC,SMIM5,5.668129271296111,571
IC,ITGA6,5.579750624460684,572
IC,ERP29,5.568879471771358,573
IC,REEP5,5.554971534717892,574
IC,CITED4,5.539708290328107,575
IC,TECR,5.5392235174165965,576
