latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,latent_20,latent_21,latent_22,latent_23,latent_24,latent_25,latent_26,latent_27,latent_28,latent_29,latent_30,latent_31,latent_32,cell_type,condition
0.25753915,0.07730888,3.045728,-2.7381022,-1.3811548,3.0425448,-0.7844248,2.0008008,0.16074528,-1.1272842,2.6529346,3.5796907,1.2111818,1.9049728,0.43333286,-3.420043,2.1808403,1.5956618,1.2617464,1.8930781,2.5848708,3.1094644,0.55150026,-1.0767543,0.012226477,-0.03530976,-1.5518156,2.2046664,-0.7229177,-2.9860044,3.5836775,3.2047558,PC,AKI
-1.0086229,-0.18731636,0.5937824,-0.13402009,-0.2351719,0.6097648,0.030244872,0.38432005,-0.5146686,1.2403584,0.8807457,-0.044742774,0.30651155,-0.9840696,-0.44992432,-1.2616526,0.27411136,-0.01994065,0.29202566,-0.8386776,0.067926034,1.097463,-0.0208169,-0.8469449,0.36290613,-0.15499231,0.8238858,0.104533404,0.1916797,-1.1414814,1.2322432,0.012881301,PC,CKD
-0.15589616,0.31295872,1.8981249,-2.1539176,-0.934657,2.4140043,-0.92417526,1.4594018,0.46059957,0.18437436,1.7115543,1.2954786,0.82700527,0.5979415,-0.47008815,-2.5417602,1.4098806,0.2601802,0.20059705,0.39933276,1.2744151,2.8266957,0.85264903,-1.5424002,0.016149983,-0.19747181,-0.13017969,1.1596401,0.36154193,-2.3913305,3.0076058,1.6569079,PC,AKI
-2.2334251,-2.4599912,4.238925,3.3562586,1.5366453,-3.6312432,1.6278588,-3.5335057,-3.6941025,2.9242997,3.7221417,-2.6085904,2.8351536,-2.583965,2.172533,1.4732944,-3.5177147,2.3852108,3.535769,-0.8348178,-3.3052566,-1.81635,-2.902525,1.2581911,-0.59319824,-3.101361,-4.6423736,-2.6636384,-3.436797,-2.2040427,-1.237025,-3.0749772,PC,Ref
0.30465674,0.46700233,2.5125751,-3.2658293,-1.3449886,3.3276565,-1.4233342,1.9675257,1.0590167,-0.527798,2.2543812,2.4163017,0.95480955,1.5413027,-0.104325265,-2.9994392,2.1721568,0.65016437,0.22852285,1.1086724,2.1609015,3.6772275,0.985236,-1.999515,-0.10726773,-0.4755362,-0.70377994,1.8973602,0.17156622,-3.1526651,3.8519888,2.931227,PC,AKI
-1.3904507,-2.79483,4.0031238,3.231967,1.1380988,-3.6856275,1.4478861,-2.8557007,-3.2420645,3.0748403,3.4588025,-2.3661854,1.575793,-3.1288435,2.367547,1.2953737,-3.5659313,1.3762475,1.966286,-2.032345,-3.0905895,-2.0781124,-3.3121793,1.2313774,-1.0555607,-2.1280887,-4.4094453,-2.3636463,-3.464277,-2.3894906,-1.9796557,-2.8521671,PC,Ref
-0.54209965,-2.0165668,2.3172169,1.8888042,0.7209221,-2.0786505,0.8109311,-1.1558276,-1.9067601,1.04747,1.9443024,-1.2015061,-0.0005225837,-1.9454666,1.4270501,0.23929232,-2.5501807,0.45220444,0.85379845,-2.0566359,-1.4793504,-1.3625485,-2.143988,0.35107982,-0.9758045,-0.9398151,-2.6260874,-1.1382496,-2.1384845,-1.5177075,-1.1555163,-1.3719628,PC,Ref
-2.9322145,-1.153949,-1.1328439,-1.0401435,-0.5122952,0.19224662,3.0684752,3.362204,-3.7409332,-3.2519841,0.33261228,1.3909537,-4.4924498,-2.334447,-2.7413945,-6.9020967,-1.3492918,6.562852,2.7486272,-4.187863,-0.68019307,-1.5902506,1.2732987,-5.9930234,0.77535564,4.545294,2.4760022,0.9861482,-0.19535762,-1.3302002,-0.97267807,0.13990076,PC,CKD
-1.3294443,-1.6496739,2.2987995,2.073142,0.9145933,-2.1463373,1.1771901,-1.9202168,-2.448809,2.4306219,1.9585264,-1.784688,0.832464,-2.4150856,1.4636757,0.39149177,-1.9360545,1.4671562,1.5551192,-1.6768951,-2.1980379,-1.7862521,-1.9040396,0.41856813,-0.013477795,-1.3905541,-2.2564514,-1.6345205,-1.6004015,-1.2325498,-0.7771205,-1.8741893,PC,Ref
-0.97382927,-0.9787965,-1.2809217,-0.31747195,-0.22338204,0.030487806,2.446652,1.9247315,-2.2839508,-1.4408752,0.12435937,0.89844066,-2.958482,-2.3333187,-1.2910823,-5.846565,-1.1322379,2.7902188,0.20518109,-3.8468902,0.5482337,-1.5643064,0.5830258,-3.0997722,0.5795183,3.4248462,1.5605254,0.16261113,0.81411415,-1.1039277,-0.26509857,0.025646802,PC,CKD
-0.9400858,-0.17041823,0.2629805,-0.066523895,-0.18217124,0.5137053,0.05935602,0.37724924,-0.52753556,1.1349667,0.6846567,0.011429021,0.080519214,-1.0213457,-0.35350075,-1.2062271,0.21739152,0.032869786,0.14423849,-1.0116347,0.01919555,0.7877808,-0.07226251,-1.006316,0.5248527,0.012108255,0.9312483,0.085182704,0.2941219,-0.9019734,1.0516522,-0.04896332,PC,CKD
-1.214394,-0.015513353,-1.0329511,-1.5218968,-0.14916138,1.0443617,1.2379477,1.9244875,-2.1742642,-0.52896523,-0.4541341,1.225011,-2.229748,-1.3331354,-1.5015475,-3.9191506,0.5977228,2.6338649,0.19806354,-2.5442238,0.32477948,-0.511647,1.4287874,-3.2943954,1.268848,2.5118225,2.4332328,0.4233206,1.238394,-0.11712259,0.4851185,0.08343351,PC,CKD
-0.7557105,-0.87168324,1.4311206,1.1180159,0.17929228,-1.2895006,0.8493649,-1.1407353,-1.9583486,1.3247112,1.7162529,-0.9115294,0.3986643,-1.7568779,0.9686423,-0.48846447,-1.3597487,1.3149264,1.1199126,-1.3447108,-1.5238771,-1.9721086,-1.2126395,0.11181775,-0.36571681,-0.086275235,-2.177764,-1.1792865,-1.2882175,-0.88232195,-0.7400783,-1.3631421,PC,Ref
-0.99494684,0.7037803,-0.5474683,-0.8797722,-0.629503,1.2137367,0.106195755,0.98498285,-1.2904458,0.46014288,-0.19783793,0.52487844,-0.96622443,-0.9265578,-0.7535695,-2.6166008,1.2383606,0.97936153,-0.0803427,-1.3911877,0.79935503,0.34595942,0.7662184,-2.5827396,1.3621244,1.4648329,1.8721442,0.23259595,1.1861067,-0.4347012,1.1024631,0.43644816,PC,CKD
-0.90142506,-0.47155994,1.4273163,-0.33766836,0.067515135,0.42790243,0.07812067,0.08861097,-0.5384876,1.2899939,1.2864963,-0.17478722,0.7468966,-0.8779706,-0.18192798,-1.134966,0.003918346,0.02310731,0.5914338,-0.48785487,-0.30149513,1.3229887,-0.18708368,-0.4764762,0.050540477,-0.6994681,0.015421845,-0.13344182,-0.098227546,-1.3475721,1.2196002,-0.15148221,PC,CKD
-1.2269771,0.6193357,-0.59292847,-0.6442688,-0.30439538,0.79412884,0.07547205,0.862962,-1.7697867,0.7226767,-0.38520575,0.413108,-1.1846223,-1.3486785,-1.025584,-2.8134937,1.0648277,1.3454256,0.07620751,-1.552815,0.6326781,-0.2655107,0.92559546,-2.7231584,1.6678624,1.630064,2.1735432,0.3472646,1.3657758,-0.2680127,0.8074495,0.20405905,PC,CKD
-1.1022097,0.79465157,-0.61228424,-0.6344843,-0.2721104,0.9000326,0.5492611,0.62514174,-1.6321405,0.7436947,-0.2769605,0.27653205,-0.8497062,-1.3717675,-0.89351285,-2.96501,1.1110035,1.3676704,-0.009250858,-1.58747,0.31949532,-1.00135,0.9697737,-2.2017083,1.4019808,1.7613467,1.6277649,0.054435983,1.1298155,0.037194684,0.47809988,-0.1394419,PC,CKD
-1.2157096,-1.6185861,2.4709764,2.076114,0.9209247,-2.397272,1.2402402,-2.130393,-2.215336,1.4925557,2.3064358,-1.4025859,1.3913071,-1.7994125,1.3569063,0.52869266,-2.4110222,1.6713437,2.264676,-0.7172504,-1.9372745,-1.2795303,-1.9151617,0.401195,-0.36423752,-1.7188131,-2.8487153,-1.286418,-2.3970263,-1.5205629,-1.0804714,-1.6955395,PC,Ref
